id1,id2,score,is_correct,classification
metabooks_375811,goodreads_35653,0.8035714285714286,False,FP
metabooks_202855,goodreads_36277,0.7519769117928651,False,FP
metabooks_132270,goodreads_43495,0.8500000000000001,False,FP
metabooks_49877,goodreads_35567,0.7587630047857292,False,FP
metabooks_329359,goodreads_46598,0.7791991340150873,False,FP
metabooks_517878,goodreads_7892,0.8185000038146973,False,FP
metabooks_308403,goodreads_48235,0.8372646121715446,False,FP
metabooks_71143,goodreads_641,0.8071428571428572,False,FP
metabooks_120877,goodreads_52276,0.7316496580927726,False,FP
metabooks_104487,goodreads_4808,0.7485642133801667,False,FP
metabooks_347014,goodreads_46910,0.75709255283711,False,FP
metabooks_246334,goodreads_40705,0.8,False,FP
metabooks_102147,goodreads_6978,0.8035714285714286,False,FP
metabooks_156022,goodreads_27267,0.8055555555555556,False,FP
metabooks_69895,goodreads_726,0.7264911064067352,False,FP
metabooks_89006,goodreads_4935,0.7914213562373096,False,FP
metabooks_42106,goodreads_48883,0.8500000000000001,False,FP
metabooks_485444,goodreads_48883,0.8033333333333333,True,TP
metabooks_87346,goodreads_10386,0.7264911064067352,False,FP
metabooks_64290,goodreads_48791,0.7809993159948104,False,FP
metabooks_525369,goodreads_48791,0.7632993161855453,False,FP
metabooks_294195,goodreads_14687,0.76475800154489,False,FP
metabooks_347668,goodreads_14919,0.7235573676110727,False,FP
metabooks_99694,goodreads_47465,0.7654700538379252,False,FP
metabooks_121040,goodreads_47465,0.7154700538379252,False,FP
metabooks_372136,goodreads_16744,0.7452950546008646,False,FP
metabooks_511709,goodreads_16744,0.7720700546962321,False,FP
metabooks_210888,goodreads_8021,0.7801033883156677,False,FP
metabooks_238051,goodreads_38241,0.8058823529411765,False,FP
metabooks_329614,goodreads_579,0.7188033871712585,False,FP
metabooks_397537,goodreads_579,0.7348950549823344,False,FP
metabooks_413039,goodreads_579,0.7154700538379252,False,FP
metabooks_450920,goodreads_579,0.7585950538379252,False,FP
metabooks_482993,goodreads_579,0.7184112303085134,False,FP
metabooks_184743,goodreads_12676,0.8500000000000001,False,FP
metabooks_445323,goodreads_12676,0.8383333333333334,False,FP
metabooks_418050,goodreads_4594,0.7665860028991491,False,FP
metabooks_402109,goodreads_10491,0.8194333358605703,False,FP
metabooks_27710,goodreads_24595,0.8500000000000001,False,FP
metabooks_109151,goodreads_84,0.8425333340962728,False,FP
metabooks_361623,goodreads_84,0.8853999996185303,False,FP
metabooks_339108,goodreads_6815,0.7178068385513956,False,FP
metabooks_468770,goodreads_41386,0.8500000000000001,False,FP
metabooks_533387,goodreads_50367,0.8,False,FP
metabooks_357424,goodreads_14132,0.8,False,FP
metabooks_393970,goodreads_14132,0.7554920598635309,False,FP
metabooks_75172,goodreads_34751,0.8500000000000001,False,FP
metabooks_276346,goodreads_34751,0.8,False,FP
metabooks_90465,goodreads_218,0.7414213562373095,False,FP
metabooks_212787,goodreads_218,0.7449927848087381,False,FP
metabooks_398629,goodreads_218,0.7449927848087381,False,FP
metabooks_429251,goodreads_218,0.7860213566187793,False,FP
metabooks_452906,goodreads_218,0.7510213566187792,False,FP
metabooks_1056,goodreads_16624,0.7340244428871937,False,FP
metabooks_310310,goodreads_16624,0.7264911064067352,False,FP
metabooks_51008,goodreads_839,0.8,False,FP
metabooks_236139,goodreads_839,0.8033333333333333,False,FP
metabooks_523237,goodreads_839,0.8033333333333333,False,FP
metabooks_454097,goodreads_839,0.7051210159204453,False,FP
metabooks_22879,goodreads_839,0.732275262212918,False,FP
metabooks_336536,goodreads_839,0.7051210159204453,False,FP
metabooks_147195,goodreads_39634,0.8500000000000001,False,FP
metabooks_260967,goodreads_27276,0.8414213562373096,False,FP
metabooks_395965,goodreads_27276,0.719199353329772,False,FP
metabooks_258444,goodreads_51305,0.8,False,FP
metabooks_279526,goodreads_51305,0.8038461538461539,False,FP
metabooks_364770,goodreads_42292,0.7,False,FP
metabooks_260068,goodreads_3125,0.8,False,FP
metabooks_452654,goodreads_32481,0.7684523809523809,False,FP
metabooks_143300,goodreads_18105,0.7296161064067352,False,FP
metabooks_26684,goodreads_44649,0.8,False,FP
metabooks_268434,goodreads_4284,0.7682213545206957,False,FP
metabooks_269055,goodreads_4284,0.7447546895706428,False,FP
metabooks_224675,goodreads_3416,0.724458004215178,False,FP
metabooks_38756,goodreads_26045,0.8791333349545797,False,FP
metabooks_200605,goodreads_10590,0.8489777766333686,False,FP
metabooks_254403,goodreads_10590,0.8350000000000001,False,FP
metabooks_458312,goodreads_5076,0.8500000000000001,False,FP
metabooks_17794,goodreads_5076,0.7070925528371099,False,FP
metabooks_432828,goodreads_9595,0.8751000022888185,False,FP
metabooks_31118,goodreads_16667,0.7637757324379291,False,FP
metabooks_202116,goodreads_7952,0.7069044967649698,False,FP
metabooks_44868,goodreads_24302,0.8535714285714286,False,FP
metabooks_85781,goodreads_533,0.7663213539484912,False,FP
metabooks_229924,goodreads_533,0.7691213608149463,False,FP
metabooks_157904,goodreads_42587,0.8327999877929688,False,FP
metabooks_90422,goodreads_1451,0.7575666681925455,False,FP
metabooks_226193,goodreads_1451,0.8073333342870076,False,FP
metabooks_258720,goodreads_1451,0.7366666666666666,False,FP
metabooks_358047,goodreads_1451,0.7784333356221517,False,FP
metabooks_66143,goodreads_51221,0.7643700525027811,False,FP
metabooks_147577,goodreads_10293,0.8490193323224178,False,FP
metabooks_141745,goodreads_4491,0.8,False,FP
metabooks_253149,goodreads_4491,0.8,False,FP
metabooks_439974,goodreads_27426,0.9386000013351442,False,FP
metabooks_46892,goodreads_21627,0.829521355665105,False,FP
metabooks_96631,goodreads_21627,0.8158213591936999,False,FP
metabooks_490519,goodreads_939,0.7363250017166137,False,FP
metabooks_457586,goodreads_31767,0.8408971133426882,False,FP
metabooks_234184,goodreads_26966,0.7414213562373095,False,FP
metabooks_33706,goodreads_23104,0.7061139018264947,False,FP
metabooks_422021,goodreads_5899,0.8,False,FP
metabooks_290301,goodreads_48147,0.8842880217595671,False,FP
metabooks_315162,goodreads_7760,0.7997927826152872,False,FP
metabooks_291673,goodreads_16569,0.7943625327078978,False,FP
metabooks_311545,goodreads_16569,0.7414213562373095,False,FP
metabooks_57177,goodreads_49119,0.8031250000000001,False,FP
metabooks_469390,goodreads_49119,0.8531250000000001,False,FP
metabooks_343888,goodreads_28639,0.7414911064067352,False,FP
metabooks_413872,goodreads_198,0.8033333333333333,False,FP
metabooks_70210,goodreads_430,0.7154700538379252,False,FP
metabooks_74206,goodreads_23411,0.7391439137424756,False,FP
metabooks_243121,goodreads_31620,0.72021755283711,False,FP
metabooks_76553,goodreads_20287,0.7347768879877492,False,FP
metabooks_152116,goodreads_20287,0.805076887701647,False,FP
metabooks_215118,goodreads_15206,0.7549193338482967,False,FP
metabooks_531272,goodreads_15206,0.7549193338482967,False,FP
metabooks_15824,goodreads_412,0.8500000000000001,False,FP
metabooks_123492,goodreads_33076,0.8,False,FP
metabooks_273246,goodreads_33076,0.81,False,FP
metabooks_300969,goodreads_14564,0.9041666666666668,False,FP
metabooks_339027,goodreads_15077,0.8049193338482967,False,FP
metabooks_109653,goodreads_18758,0.81325266718163,False,FP
metabooks_85676,goodreads_8767,0.8504111093944974,False,FP
metabooks_380322,goodreads_31727,0.7506330987647749,False,FP
metabooks_16498,goodreads_43960,0.8500000000000001,False,FP
metabooks_234778,goodreads_43960,0.8500000000000001,False,FP
metabooks_188835,goodreads_38358,0.734281237040141,False,FP
metabooks_338443,goodreads_14353,0.9000000000000001,False,FP
metabooks_503508,goodreads_17808,0.8414213562373096,False,FP
metabooks_366595,goodreads_12242,0.7687023110978152,False,FP
metabooks_449428,goodreads_12242,0.794052935184678,False,FP
metabooks_227885,goodreads_4032,0.8,False,FP
metabooks_271032,goodreads_4032,0.8029411764705883,False,FP
metabooks_17169,goodreads_4032,0.7070925528371099,False,FP
metabooks_63718,goodreads_4032,0.7070925528371099,False,FP
metabooks_306000,goodreads_4032,0.7070925528371099,False,FP
metabooks_417400,goodreads_34277,0.8700000000000001,False,FP
metabooks_11228,goodreads_45287,0.8,False,FP
metabooks_383045,goodreads_20378,0.7414213562373095,False,FP
metabooks_172166,goodreads_37058,0.8,False,FP
metabooks_501228,goodreads_27840,0.8,False,FP
metabooks_69295,goodreads_1247,0.8058823529411765,False,FP
metabooks_406359,goodreads_1247,0.8058823529411765,False,FP
metabooks_426597,goodreads_1247,0.8058823529411765,False,FP
metabooks_232927,goodreads_28521,0.7691993177114241,False,FP
metabooks_289687,goodreads_28521,0.7870993173299544,False,FP
metabooks_184402,goodreads_16980,0.7611693338482967,False,FP
metabooks_445073,goodreads_29786,0.80625,False,FP
metabooks_350719,goodreads_1682,0.7296152422706633,False,FP
metabooks_425268,goodreads_21304,0.7514213562373095,False,FP
metabooks_271990,goodreads_21304,0.7380793607385899,False,FP
metabooks_363944,goodreads_514,0.7994448864120136,False,FP
metabooks_335129,goodreads_10721,0.7485642133801667,False,FP
metabooks_345216,goodreads_30215,0.7447546895706428,False,FP
metabooks_21742,goodreads_7552,0.8500000000000001,False,FP
metabooks_379954,goodreads_26906,0.8609911092677582,False,FP
metabooks_43357,goodreads_5296,0.874699993133545,False,FP
metabooks_156124,goodreads_5296,0.7151979458863476,False,FP
metabooks_162929,goodreads_17767,0.8223000025749208,False,FP
metabooks_190306,goodreads_2890,0.7817725596032495,False,FP
metabooks_214262,goodreads_12361,0.7414213562373095,False,FP
metabooks_257281,goodreads_17477,0.7914213562373096,False,FP
metabooks_420508,goodreads_46232,0.7529411764705882,False,FP
metabooks_31909,goodreads_10238,0.7255928946018455,False,FP
metabooks_266420,goodreads_14113,0.7154700538379252,False,FP
metabooks_298177,goodreads_10258,0.8,False,FP
metabooks_444937,goodreads_10258,0.8500000000000001,False,FP
metabooks_146397,goodreads_45339,0.8361000001430512,False,FP
metabooks_445480,goodreads_48924,0.7914213562373096,False,FP
metabooks_103020,goodreads_4112,0.8500000000000001,False,FP
metabooks_277914,goodreads_42936,0.847000002861023,False,FP
metabooks_458821,goodreads_46818,0.7226481083926655,False,FP
metabooks_394314,goodreads_48070,0.798737261778768,False,FP
metabooks_221477,goodreads_17728,0.9050000000000001,False,FP
metabooks_179919,goodreads_7986,0.815685424949238,False,FP
metabooks_277270,goodreads_7986,0.765685424949238,False,FP
metabooks_389838,goodreads_7986,0.8,False,FP
metabooks_136769,goodreads_6153,0.8,False,FP
metabooks_73377,goodreads_6024,0.7414213562373095,False,FP
metabooks_132343,goodreads_38876,0.8,False,FP
metabooks_312485,goodreads_38876,0.8,False,FP
metabooks_113252,goodreads_51506,0.8147225555978175,False,FP
metabooks_432437,goodreads_2584,0.7485642133801667,False,FP
metabooks_462543,goodreads_7086,0.7298244397400685,False,FP
metabooks_56839,goodreads_6789,0.7145968044572775,False,FP
metabooks_383294,goodreads_15675,0.7441991340150873,False,FP
metabooks_485657,goodreads_1806,0.8566666666666668,False,FP
metabooks_266054,goodreads_20997,0.7914213562373096,False,FP
metabooks_4566,goodreads_13874,0.7445463562373096,False,FP
metabooks_450398,goodreads_17967,0.8,False,FP
metabooks_212545,goodreads_3279,0.8,False,FP
metabooks_260488,goodreads_3279,0.8167411752308117,False,FP
metabooks_73230,goodreads_20293,0.8350999999046326,False,FP
metabooks_335556,goodreads_29037,0.8500000000000001,False,FP
metabooks_37073,goodreads_29809,0.8321000003814698,False,FP
metabooks_32398,goodreads_18445,0.8500000000000001,False,FP
metabooks_356375,goodreads_18445,0.8400000000000001,False,FP
metabooks_416757,goodreads_50612,0.7449747468305834,False,FP
metabooks_293141,goodreads_25619,0.8069044967649699,False,FP
metabooks_424533,goodreads_25619,0.7096789546053552,False,FP
metabooks_487246,goodreads_27121,0.8031250000000001,False,FP
metabooks_72062,goodreads_15500,0.8500000000000001,False,FP
metabooks_25721,goodreads_235,0.8190999984741212,False,FP
metabooks_280741,goodreads_235,0.8878999996185304,False,FP
metabooks_392202,goodreads_235,0.825900001525879,False,FP
metabooks_417421,goodreads_235,0.805,False,FP
metabooks_485595,goodreads_235,0.8,False,FP
metabooks_78626,goodreads_10834,0.809800000190735,False,FP
metabooks_316981,goodreads_16849,0.7069044967649698,False,FP
metabooks_26792,goodreads_7724,0.7464213562373095,False,FP
metabooks_355482,goodreads_51424,0.8007904763667181,False,FP
metabooks_11444,goodreads_206,0.8139546903335824,False,FP
metabooks_11444,goodreads_24923,0.7468159413122384,False,FP
metabooks_189540,goodreads_206,0.7927213549975329,False,FP
metabooks_189540,goodreads_24923,0.7584695107380939,False,FP
metabooks_376938,goodreads_206,0.7414213562373095,False,FP
metabooks_376938,goodreads_24923,0.7095445115010333,False,FP
metabooks_38336,goodreads_206,0.7093043577821997,False,FP
metabooks_389723,goodreads_11316,0.8,False,FP
metabooks_424237,goodreads_1214,0.8,False,FP
metabooks_87378,goodreads_27081,0.8,False,FP
metabooks_346847,goodreads_27081,0.8,False,FP
metabooks_451253,goodreads_27081,0.8,False,FP
metabooks_4516,goodreads_17325,0.7291226853541036,False,FP
metabooks_93022,goodreads_17325,0.7264911064067352,False,FP
metabooks_440855,goodreads_17325,0.7264911064067352,False,FP
metabooks_378535,goodreads_44155,0.8441991340150874,False,FP
metabooks_424234,goodreads_12825,0.8029411764705883,False,FP
metabooks_114583,goodreads_25040,0.8031250000000001,False,FP
metabooks_310544,goodreads_25040,0.8031250000000001,False,FP
metabooks_414166,goodreads_42517,0.8,False,FP
metabooks_61451,goodreads_42122,0.8190999984741212,False,FP
metabooks_207503,goodreads_4274,0.8035714285714286,False,FP
metabooks_334899,goodreads_1162,0.7494059022508578,False,FP
metabooks_466386,goodreads_17478,0.8,False,FP
metabooks_317706,goodreads_7888,0.8422000002861023,False,FP
metabooks_475808,goodreads_7888,0.8500000000000001,False,FP
metabooks_455851,goodreads_46945,0.7414213562373095,False,FP
metabooks_443622,goodreads_40192,0.8500000000000001,False,FP
metabooks_435153,goodreads_36388,0.8233777772055733,False,FP
metabooks_213700,goodreads_36487,0.8041666666666667,False,FP
metabooks_224224,goodreads_11710,0.8049193338482967,True,TP
metabooks_56259,goodreads_10031,0.7,False,FP
metabooks_277223,goodreads_17018,0.8550000000000001,False,FP
metabooks_289159,goodreads_7937,0.805,False,FP
metabooks_311877,goodreads_13951,0.844219332131683,False,FP
metabooks_452139,goodreads_172,0.7038461538461538,False,FP
metabooks_469739,goodreads_48256,0.8562500000000001,False,FP
metabooks_233000,goodreads_35731,0.8080999994277954,False,FP
metabooks_279832,goodreads_35731,0.8500000000000001,False,FP
metabooks_237727,goodreads_816,0.8335999989509583,False,FP
metabooks_314534,goodreads_34013,0.903846153846154,False,FP
metabooks_481448,goodreads_10232,0.861641177710365,False,FP
metabooks_501248,goodreads_10232,0.8029411764705883,False,FP
metabooks_385344,goodreads_52274,0.8076923076923077,False,FP
metabooks_373307,goodreads_39655,0.8414213562373096,False,FP
metabooks_20518,goodreads_862,0.8,False,FP
metabooks_407165,goodreads_862,0.8,False,FP
metabooks_322363,goodreads_46749,0.8522727272727274,False,FP
metabooks_131908,goodreads_13073,0.8058823529411765,False,FP
metabooks_245971,goodreads_12087,0.8102250003814698,False,FP
metabooks_42457,goodreads_51533,0.7414213562373095,False,FP
metabooks_357368,goodreads_51533,0.7414213562373095,False,FP
metabooks_482115,goodreads_25513,0.7353217155797451,False,FP
metabooks_176579,goodreads_16024,0.7786845146088835,False,FP
metabooks_103347,goodreads_1149,0.8244250011444093,False,FP
metabooks_483798,goodreads_1149,0.8474000024795533,False,FP
metabooks_293682,goodreads_1149,0.7366563145999494,False,FP
metabooks_475728,goodreads_49061,0.8500000000000001,False,FP
metabooks_69881,goodreads_14034,0.8315000033378601,False,FP
metabooks_409163,goodreads_14034,0.8,False,FP
metabooks_125188,goodreads_14034,0.7196152422706632,False,FP
metabooks_456593,goodreads_3976,0.7207106781186547,False,FP
metabooks_36762,goodreads_6411,0.7343044968603373,False,FP
metabooks_530438,goodreads_6411,0.7069044967649698,False,FP
metabooks_417194,goodreads_21478,0.8375999999046326,False,FP
metabooks_138160,goodreads_12935,0.8035714285714286,False,FP
metabooks_301509,goodreads_1863,0.7414213562373095,False,FP
metabooks_489377,goodreads_1863,0.7493160930794148,False,FP
metabooks_21579,goodreads_3446,0.7414213562373095,False,FP
metabooks_63403,goodreads_3446,0.7763213575247698,False,FP
metabooks_158659,goodreads_3446,0.7580625339476744,False,FP
metabooks_432669,goodreads_12389,0.8550000000000001,False,FP
metabooks_19303,goodreads_11036,0.7414213562373095,False,FP
metabooks_299668,goodreads_28567,0.7114496582835075,False,FP
metabooks_280921,goodreads_639,0.8033333333333333,False,FP
metabooks_435326,goodreads_639,0.8186333306630452,False,FP
metabooks_475040,goodreads_639,0.765094761862245,False,FP
metabooks_72974,goodreads_639,0.7452293469649602,False,FP
metabooks_238353,goodreads_17705,0.7485642133801667,False,FP
metabooks_404028,goodreads_31611,0.8840999984741211,False,FP
metabooks_81664,goodreads_48059,0.8533333333333334,False,FP
metabooks_79313,goodreads_4777,0.7498979485566357,False,FP
metabooks_414040,goodreads_4777,0.7359979498917797,False,FP
metabooks_229762,goodreads_34784,0.747722557505166,False,FP
metabooks_79472,goodreads_34807,0.8029411764705883,False,FP
metabooks_527024,goodreads_34807,0.8769411774242626,False,FP
metabooks_95011,goodreads_35126,0.7828927844272684,False,FP
metabooks_296548,goodreads_35126,0.800892786334617,False,FP
metabooks_340023,goodreads_35126,0.7626927846180033,False,FP
metabooks_84341,goodreads_8221,0.8883000016212464,False,FP
metabooks_303104,goodreads_28947,0.7051805757410862,False,FP
metabooks_529198,goodreads_35234,0.8031250000000001,False,FP
metabooks_107539,goodreads_6498,0.8540000009536743,False,FP
metabooks_417050,goodreads_348,0.71184554977014,False,FP
metabooks_363763,goodreads_100,0.7764213562373096,False,FP
metabooks_137606,goodreads_2596,0.7728546842300666,False,FP
metabooks_149257,goodreads_2596,0.7670463562373095,False,FP
metabooks_177717,goodreads_2596,0.7902642141431061,False,FP
metabooks_221337,goodreads_2596,0.7910642133801666,False,FP
metabooks_245585,goodreads_2596,0.786246357000249,False,FP
metabooks_412531,goodreads_2596,0.7824463558558399,False,FP
metabooks_227771,goodreads_23926,0.8029411764705883,False,FP
metabooks_293868,goodreads_8385,0.714235409979967,False,FP
metabooks_127932,goodreads_48953,0.9062500000000001,False,FP
metabooks_262792,goodreads_48953,0.8,False,FP
metabooks_164406,goodreads_33800,0.7535573676110727,False,FP
metabooks_153074,goodreads_43756,0.8,False,FP
metabooks_377225,goodreads_2973,0.8427777777777778,False,FP
metabooks_310244,goodreads_27301,0.7914213562373096,False,FP
metabooks_118459,goodreads_4229,0.8500000000000001,False,FP
metabooks_7486,goodreads_15186,0.8500000000000001,False,FP
metabooks_201868,goodreads_15186,0.8,False,FP
metabooks_83322,goodreads_17663,0.8,False,FP
metabooks_338423,goodreads_17663,0.852999999523163,False,FP
metabooks_321404,goodreads_992,0.7327411064067352,False,FP
metabooks_323345,goodreads_992,0.7764911064067352,False,FP
metabooks_414162,goodreads_29266,0.7480333312352498,False,FP
metabooks_295883,goodreads_32933,0.8071000003814698,False,FP
metabooks_54719,goodreads_1058,0.8,False,FP
metabooks_54719,goodreads_21631,0.7070925528371099,False,FP
metabooks_252470,goodreads_1058,0.8400000000000001,False,FP
metabooks_252470,goodreads_21631,0.7070925528371099,False,FP
metabooks_481046,goodreads_1058,0.8431000006198883,False,FP
metabooks_481046,goodreads_21631,0.7254925543629889,False,FP
metabooks_221199,goodreads_13833,0.780685424949238,False,FP
metabooks_245978,goodreads_13294,0.7147896644631845,False,FP
metabooks_469135,goodreads_11434,0.8035714285714286,False,FP
metabooks_388221,goodreads_4609,0.7610333379109702,False,FP
metabooks_439265,goodreads_1018,0.8290249991416933,False,FP
metabooks_525333,goodreads_1018,0.8031250000000001,False,FP
metabooks_295959,goodreads_15250,0.8035714285714286,False,FP
metabooks_323227,goodreads_15250,0.8035714285714286,False,FP
metabooks_196985,goodreads_45264,0.8933845148949859,False,FP
metabooks_283335,goodreads_8901,0.8133333333333334,False,FP
metabooks_157632,goodreads_5982,0.7468169817747962,False,FP
metabooks_234822,goodreads_21950,0.9068411775196301,False,FP
metabooks_137967,goodreads_26267,0.8,False,FP
metabooks_371053,goodreads_40243,0.7726428619249173,False,FP
metabooks_270369,goodreads_36830,0.8276999998092652,False,FP
metabooks_176736,goodreads_27530,0.751413664120352,False,FP
metabooks_46600,goodreads_37693,0.77972135547437,False,FP
metabooks_100,goodreads_374,0.7352360750447662,False,FP
metabooks_262913,goodreads_374,0.7095360757123382,False,FP
metabooks_327878,goodreads_374,0.7095360757123382,False,FP
metabooks_308134,goodreads_45065,0.8031250000000001,False,FP
metabooks_524929,goodreads_45065,0.8029411764705883,False,FP
metabooks_163028,goodreads_45065,0.7245152399818449,False,FP
metabooks_350543,goodreads_49007,0.7070925528371099,False,FP
metabooks_503787,goodreads_49007,0.7070925528371099,False,FP
metabooks_461966,goodreads_338,0.8035714285714286,False,FP
metabooks_491346,goodreads_338,0.8035714285714286,False,FP
metabooks_178494,goodreads_25408,0.8414213562373096,False,FP
metabooks_27860,goodreads_45888,0.7478829910446362,False,FP
metabooks_280057,goodreads_43769,0.8441666666666667,False,FP
metabooks_298773,goodreads_4963,0.8292000019550324,False,FP
metabooks_72679,goodreads_37128,0.8566666666666668,False,FP
metabooks_189002,goodreads_36944,0.7646213567618304,False,FP
metabooks_56530,goodreads_8131,0.7414213562373095,False,FP
metabooks_144255,goodreads_8131,0.7443625327078978,False,FP
metabooks_225152,goodreads_8131,0.7414213562373095,False,FP
metabooks_314406,goodreads_8131,0.7443625327078978,False,FP
