id1,id2,label
goodreads_14323,amazon_47720,0
goodreads_17428,amazon_85139,0
goodreads_35901,amazon_204808,0
goodreads_40766,amazon_53457,0
goodreads_4599,amazon_158420,0
goodreads_2108,amazon_256509,0
goodreads_39271,amazon_66623,0
goodreads_16931,amazon_27098,0
goodreads_49861,amazon_71353,0
goodreads_31727,amazon_146808,0
goodreads_32699,amazon_246293,0
goodreads_1953,amazon_203277,0
goodreads_12484,amazon_212005,0
goodreads_9929,amazon_63248,0
goodreads_51492,amazon_93492,0
goodreads_7532,amazon_175483,0
goodreads_42620,amazon_122933,0
goodreads_7001,amazon_158655,0
goodreads_21360,amazon_144998,0
goodreads_861,amazon_8987,0
goodreads_17255,amazon_218882,0
goodreads_45489,amazon_264706,0
goodreads_11151,amazon_199262,0
goodreads_47475,amazon_84754,0
goodreads_33241,amazon_111584,0
goodreads_16378,amazon_123799,0
goodreads_51237,amazon_33617,0
goodreads_21601,amazon_90444,0
goodreads_276,amazon_38892,0
goodreads_39117,amazon_104526,0
goodreads_40737,amazon_56915,0
goodreads_5203,amazon_75536,0
goodreads_41315,amazon_265166,0
goodreads_33522,amazon_15849,0
goodreads_26676,amazon_80569,0
goodreads_5523,amazon_125891,0
goodreads_47648,amazon_141823,0
goodreads_28320,amazon_247172,0
goodreads_28844,amazon_192692,0
goodreads_19113,amazon_168283,0
goodreads_48782,amazon_22327,0
goodreads_44377,amazon_581,0
goodreads_43455,amazon_10518,0
goodreads_14366,amazon_17944,0
goodreads_16664,amazon_219272,0
goodreads_8383,amazon_260751,0
goodreads_2685,amazon_42566,0
goodreads_4038,amazon_25096,0
goodreads_12694,amazon_109325,0
goodreads_18403,amazon_146056,0
goodreads_10089,amazon_36109,0
goodreads_2206,amazon_183118,0
goodreads_9992,amazon_11692,0
goodreads_47837,amazon_15372,0
goodreads_21336,amazon_126622,0
goodreads_10640,amazon_71623,0
goodreads_3961,amazon_96454,0
goodreads_14315,amazon_14613,0
goodreads_15888,amazon_75044,0
goodreads_45800,amazon_20125,0
goodreads_3476,amazon_98283,0
goodreads_1238,amazon_92605,0
goodreads_47131,amazon_213322,0
goodreads_2516,amazon_140648,0
goodreads_1172,amazon_114605,0
goodreads_8815,amazon_39945,0
goodreads_10411,amazon_239844,0
goodreads_51954,amazon_57506,0
goodreads_6184,amazon_132598,0
goodreads_21098,amazon_234931,0
goodreads_30528,amazon_50125,0
goodreads_15907,amazon_54321,0
goodreads_5255,amazon_59805,0
goodreads_23524,amazon_265227,0
goodreads_35722,amazon_22392,0
goodreads_2332,amazon_233085,0
goodreads_7794,amazon_101112,0
goodreads_6854,amazon_24199,0
goodreads_16612,amazon_20041,0
goodreads_7317,amazon_89327,0
goodreads_42843,amazon_218882,0
goodreads_1152,amazon_6300,0
goodreads_1515,amazon_38692,0
goodreads_17190,amazon_123799,0
goodreads_32139,amazon_228425,0
goodreads_1293,amazon_266654,0
goodreads_31903,amazon_93060,0
goodreads_37706,amazon_20066,0
goodreads_50710,amazon_179585,0
goodreads_17237,amazon_168211,0
goodreads_15002,amazon_7737,0
goodreads_46328,amazon_210987,0
goodreads_12321,amazon_205550,0
goodreads_12622,amazon_98095,0
goodreads_7279,amazon_38059,0
goodreads_16235,amazon_30165,0
goodreads_22383,amazon_13178,0
goodreads_5656,amazon_51794,0
goodreads_32269,amazon_141076,0
goodreads_14349,amazon_198233,0
goodreads_43258,amazon_8109,0
goodreads_50744,amazon_35119,0
goodreads_47837,amazon_13375,0
goodreads_2130,amazon_117479,0
goodreads_7278,amazon_98095,0
goodreads_23719,amazon_172360,0
goodreads_42897,amazon_122815,0
goodreads_39625,amazon_141822,0
goodreads_5126,amazon_208336,0
goodreads_10412,amazon_230928,0
goodreads_47902,amazon_7374,0
goodreads_37663,amazon_193073,0
goodreads_36692,amazon_265644,0
goodreads_40912,amazon_68998,0
goodreads_43805,amazon_108550,0
goodreads_27751,amazon_66490,0
goodreads_43692,amazon_80133,0
goodreads_15245,amazon_203158,0
goodreads_14435,amazon_231946,0
goodreads_4829,amazon_16106,0
goodreads_23707,amazon_74669,0
goodreads_37122,amazon_587,0
goodreads_16862,amazon_119503,0
goodreads_15825,amazon_57275,0
goodreads_10960,amazon_107703,0
goodreads_14551,amazon_176831,0
goodreads_32845,amazon_118408,0
goodreads_31491,amazon_83826,0
goodreads_15272,amazon_28549,0
goodreads_45840,amazon_57984,0
goodreads_5750,amazon_220463,0
goodreads_36007,amazon_36604,0
goodreads_22027,amazon_38802,0
goodreads_51316,amazon_207831,0
goodreads_6061,amazon_201384,0
goodreads_25693,amazon_9892,0
goodreads_51801,amazon_142054,0
goodreads_35274,amazon_201601,0
goodreads_27525,amazon_80720,0
goodreads_6590,amazon_166089,0
goodreads_38341,amazon_13315,0
goodreads_51340,amazon_159072,0
goodreads_15272,amazon_73210,0
goodreads_6377,amazon_188285,0
goodreads_49462,amazon_14847,0
goodreads_34681,amazon_222430,0
goodreads_13634,amazon_256782,0
goodreads_48598,amazon_155998,0
goodreads_8580,amazon_142360,0
goodreads_45768,amazon_151621,0
goodreads_13681,amazon_182729,0
goodreads_42434,amazon_215240,0
goodreads_654,amazon_186276,0
goodreads_2243,amazon_196900,0
goodreads_30642,amazon_202176,0
goodreads_17414,amazon_44119,0
goodreads_7199,amazon_147324,0
goodreads_4451,amazon_55808,0
goodreads_9569,amazon_10641,0
goodreads_1406,amazon_43644,0
goodreads_359,amazon_42894,0
goodreads_6172,amazon_96551,0
goodreads_11754,amazon_74690,0
goodreads_43172,amazon_19763,0
goodreads_28256,amazon_17149,0
goodreads_22599,amazon_269683,0
goodreads_28444,amazon_9838,0
goodreads_6590,amazon_221363,0
goodreads_23092,amazon_165019,0
goodreads_31856,amazon_107480,0
goodreads_43968,amazon_229903,0
goodreads_11113,amazon_266175,0
goodreads_37945,amazon_196260,0
goodreads_19799,amazon_155348,0
goodreads_23984,amazon_80287,0
goodreads_13101,amazon_67428,0
goodreads_45444,amazon_196787,0
goodreads_2821,amazon_82708,0
goodreads_35590,amazon_189089,0
goodreads_23596,amazon_258875,0
goodreads_15345,amazon_250320,0
goodreads_22794,amazon_153354,0
goodreads_39443,amazon_224106,0
goodreads_42740,amazon_25945,0
goodreads_16246,amazon_179499,0
goodreads_18091,amazon_141558,0
goodreads_49474,amazon_68798,0
goodreads_21835,amazon_269399,0
goodreads_9880,amazon_213080,0
goodreads_40728,amazon_111206,0
goodreads_12613,amazon_69880,0
goodreads_44351,amazon_14230,0
goodreads_13123,amazon_143914,0
goodreads_33311,amazon_206222,0
goodreads_2139,amazon_18906,0
goodreads_11578,amazon_43545,0
goodreads_26106,amazon_1492,0
goodreads_8246,amazon_14851,0
goodreads_19544,amazon_58245,0
goodreads_3314,amazon_169913,0
goodreads_329,amazon_8796,0
goodreads_49791,amazon_50624,0
goodreads_24518,amazon_7737,0
goodreads_4609,amazon_99648,0
goodreads_50464,amazon_145880,0
goodreads_51018,amazon_140857,0
goodreads_23596,amazon_142913,0
goodreads_4083,amazon_205024,0
goodreads_10720,amazon_31622,0
goodreads_1010,amazon_90830,0
goodreads_33162,amazon_165930,0
goodreads_50870,amazon_32684,0
goodreads_3703,amazon_113885,0
goodreads_48389,amazon_181300,0
goodreads_8075,amazon_60954,0
goodreads_7405,amazon_264843,0
goodreads_27927,amazon_152253,0
goodreads_17412,amazon_148235,0
goodreads_5579,amazon_164826,0
goodreads_43347,amazon_216216,0
goodreads_16681,amazon_214420,0
goodreads_49007,amazon_108668,0
goodreads_17286,amazon_205532,0
goodreads_2132,amazon_224720,0
goodreads_348,amazon_177849,0
goodreads_50280,amazon_234561,0
goodreads_4695,amazon_63512,0
goodreads_12287,amazon_156231,0
goodreads_10850,amazon_87205,0
goodreads_50342,amazon_174038,0
goodreads_8728,amazon_216695,0
goodreads_10151,amazon_55776,0
goodreads_27851,amazon_175209,0
goodreads_737,amazon_71420,0
goodreads_39451,amazon_215180,0
goodreads_29177,amazon_213861,0
goodreads_6193,amazon_175785,0
goodreads_1812,amazon_55095,0
goodreads_25262,amazon_149422,0
goodreads_38896,amazon_15977,0
goodreads_51905,amazon_85825,0
goodreads_15724,amazon_3776,0
goodreads_47292,amazon_56911,0
goodreads_9636,amazon_144770,0
goodreads_39899,amazon_124901,0
goodreads_4183,amazon_5888,0
goodreads_4854,amazon_15847,0
goodreads_29801,amazon_201149,0
goodreads_15470,amazon_232328,0
goodreads_475,amazon_268760,0
goodreads_10176,amazon_95379,0
goodreads_425,amazon_200273,0
goodreads_18094,amazon_143334,0
goodreads_13546,amazon_20421,0
goodreads_29807,amazon_140979,0
goodreads_38328,amazon_2819,0
goodreads_28547,amazon_110827,0
goodreads_1393,amazon_238040,0
goodreads_5474,amazon_187112,0
goodreads_5671,amazon_94867,0
goodreads_6797,amazon_263235,0
goodreads_18544,amazon_27790,0
goodreads_8916,amazon_177338,0
goodreads_29206,amazon_201041,0
goodreads_52120,amazon_36995,0
goodreads_15585,amazon_7139,0
goodreads_9065,amazon_80717,0
goodreads_2615,amazon_4067,0
goodreads_3539,amazon_21403,0
goodreads_48129,amazon_150586,0
goodreads_40939,amazon_126387,0
goodreads_20287,amazon_171564,0
goodreads_3216,amazon_29680,0
goodreads_2560,amazon_35082,0
goodreads_17592,amazon_114693,0
goodreads_40260,amazon_7934,0
goodreads_44223,amazon_34215,0
goodreads_49374,amazon_49703,0
goodreads_29487,amazon_263125,0
goodreads_9938,amazon_220317,0
goodreads_6426,amazon_44879,0
goodreads_47959,amazon_81214,0
goodreads_10558,amazon_56653,0
goodreads_27642,amazon_152597,0
goodreads_7317,amazon_205507,0
goodreads_46573,amazon_101813,0
goodreads_51589,amazon_94628,0
goodreads_1508,amazon_49841,0
goodreads_25987,amazon_114628,0
goodreads_19018,amazon_128584,0
goodreads_5125,amazon_216170,0
goodreads_12959,amazon_32179,0
goodreads_26935,amazon_78894,0
goodreads_15073,amazon_96749,0
goodreads_43966,amazon_64116,0
goodreads_26077,amazon_258857,0
goodreads_25210,amazon_76427,0
goodreads_27987,amazon_143286,0
goodreads_17412,amazon_79089,0
goodreads_30863,amazon_176421,0
goodreads_16438,amazon_9519,0
goodreads_38924,amazon_202708,0
goodreads_33016,amazon_260181,0
goodreads_26199,amazon_15056,0
goodreads_17709,amazon_114043,0
goodreads_7801,amazon_4859,0
goodreads_34391,amazon_30878,0
goodreads_47153,amazon_21046,0
goodreads_43832,amazon_141868,0
goodreads_27874,amazon_178922,0
goodreads_40385,amazon_35343,0
goodreads_1510,amazon_4282,0
goodreads_47797,amazon_52113,0
goodreads_3169,amazon_54095,0
goodreads_31740,amazon_179419,0
goodreads_17870,amazon_11347,0
goodreads_7279,amazon_43695,0
goodreads_11197,amazon_12387,0
goodreads_22771,amazon_133400,0
goodreads_48882,amazon_125642,0
goodreads_44522,amazon_43398,0
goodreads_10198,amazon_208067,0
goodreads_7009,amazon_35087,0
goodreads_6447,amazon_167511,0
goodreads_8308,amazon_94415,0
goodreads_47705,amazon_30351,0
goodreads_15641,amazon_137802,0
goodreads_43825,amazon_94729,0
goodreads_31082,amazon_92526,0
goodreads_11687,amazon_119085,0
goodreads_14300,amazon_226440,0
goodreads_19941,amazon_235081,0
goodreads_34188,amazon_172521,0
goodreads_3143,amazon_189710,0
goodreads_45151,amazon_187134,0
goodreads_6243,amazon_72090,0
goodreads_6287,amazon_50125,0
goodreads_28788,amazon_121684,0
goodreads_29349,amazon_252206,0
goodreads_38268,amazon_265565,0
goodreads_17773,amazon_227603,0
goodreads_37700,amazon_195493,0
goodreads_514,amazon_73193,0
goodreads_10135,amazon_4172,0
goodreads_18577,amazon_28056,0
goodreads_612,amazon_270460,0
goodreads_7,amazon_5913,0
goodreads_5969,amazon_7934,0
goodreads_2139,amazon_40138,0
goodreads_17431,amazon_67006,0
goodreads_17386,amazon_250662,0
goodreads_39825,amazon_72046,0
goodreads_2184,amazon_86566,0
goodreads_32973,amazon_79917,0
goodreads_17353,amazon_246265,0
goodreads_3497,amazon_50710,0
goodreads_486,amazon_834,0
goodreads_19596,amazon_6079,0
goodreads_37454,amazon_120191,0
goodreads_1586,amazon_609,0
goodreads_13992,amazon_49222,0
goodreads_4520,amazon_7862,0
goodreads_39518,amazon_8146,0
goodreads_42532,amazon_235901,0
goodreads_2562,amazon_64084,0
goodreads_50413,amazon_125790,0
goodreads_5541,amazon_18690,0
goodreads_898,amazon_99452,0
goodreads_10410,amazon_13201,0
goodreads_12942,amazon_132955,0
goodreads_14596,amazon_11362,0
goodreads_26359,amazon_47532,0
goodreads_7170,amazon_28486,0
goodreads_37512,amazon_184532,0
goodreads_27974,amazon_92677,0
goodreads_14905,amazon_137876,0
goodreads_8853,amazon_85815,0
goodreads_20201,amazon_240829,0
goodreads_10928,amazon_59144,0
goodreads_11125,amazon_158457,0
goodreads_5401,amazon_48992,0
goodreads_148,amazon_103734,0
goodreads_3894,amazon_55683,0
goodreads_28400,amazon_68514,0
goodreads_42002,amazon_261418,0
goodreads_14983,amazon_109736,0
goodreads_13243,amazon_119209,0
goodreads_12944,amazon_65101,0
goodreads_45748,amazon_49550,0
goodreads_12613,amazon_43749,0
goodreads_14255,amazon_48276,0
goodreads_45582,amazon_115745,0
goodreads_1523,amazon_89564,0
goodreads_37768,amazon_252990,0
goodreads_5482,amazon_224633,0
goodreads_1167,amazon_4301,0
goodreads_3187,amazon_132491,0
goodreads_6085,amazon_179451,0
goodreads_130,amazon_81322,0
goodreads_20635,amazon_113130,0
goodreads_36180,amazon_132560,0
goodreads_7500,amazon_8597,0
goodreads_39742,amazon_211792,0
goodreads_52149,amazon_8907,0
goodreads_48502,amazon_148227,0
goodreads_16018,amazon_37001,0
goodreads_2535,amazon_182474,0
goodreads_46568,amazon_51833,0
goodreads_908,amazon_15269,0
goodreads_10721,amazon_15244,1
goodreads_10833,amazon_27871,1
goodreads_4459,amazon_41108,1
goodreads_317,amazon_6432,1
goodreads_31175,amazon_254744,1
goodreads_13833,amazon_9460,1
goodreads_49971,amazon_6864,1
goodreads_7224,amazon_7489,1
goodreads_4405,amazon_76028,1
goodreads_17551,amazon_152355,1
goodreads_46558,amazon_39976,1
goodreads_25691,amazon_292,1
goodreads_2723,amazon_3300,1
goodreads_45755,amazon_134400,1
goodreads_12303,amazon_141764,1
goodreads_44450,amazon_184517,1
goodreads_25655,amazon_250224,1
goodreads_52254,amazon_103565,1
goodreads_45891,amazon_35504,1
goodreads_35581,amazon_9462,1
goodreads_49376,amazon_29811,1
goodreads_601,amazon_2644,1
goodreads_8826,amazon_12993,1
goodreads_16691,amazon_21145,1
goodreads_37708,amazon_18333,1
goodreads_8040,amazon_198105,1
goodreads_12724,amazon_93703,1
goodreads_40586,amazon_18989,1
goodreads_9173,amazon_119138,1
goodreads_14986,amazon_32299,1
goodreads_8784,amazon_41348,1
goodreads_37928,amazon_26625,1
goodreads_13109,amazon_41831,1
goodreads_25736,amazon_73004,1
goodreads_16640,amazon_91949,1
goodreads_9232,amazon_3257,1
goodreads_24135,amazon_20003,1
goodreads_48749,amazon_249765,1
goodreads_29943,amazon_85838,1
goodreads_17474,amazon_16136,1
goodreads_39624,amazon_36003,1
goodreads_33780,amazon_101491,1
goodreads_9351,amazon_69783,1
goodreads_22125,amazon_31457,1
goodreads_48161,amazon_149532,1
goodreads_12819,amazon_266419,1
goodreads_19578,amazon_94549,1
goodreads_38955,amazon_162912,1
goodreads_45783,amazon_73133,1
goodreads_15138,amazon_165797,1
goodreads_10978,amazon_11019,1
goodreads_47559,amazon_193900,1
goodreads_7039,amazon_60233,1
goodreads_6508,amazon_84564,1
goodreads_6652,amazon_218663,1
goodreads_44363,amazon_194039,1
goodreads_14132,amazon_17493,1
goodreads_16288,amazon_5258,1
goodreads_48840,amazon_108962,1
goodreads_4471,amazon_11030,1
goodreads_728,amazon_78597,1
goodreads_9878,amazon_12995,1
goodreads_15851,amazon_106535,1
goodreads_2693,amazon_12818,1
goodreads_3755,amazon_82459,1
goodreads_52114,amazon_105681,1
goodreads_34870,amazon_18993,1
goodreads_16358,amazon_21203,1
goodreads_15483,amazon_57992,1
goodreads_29216,amazon_43314,1
goodreads_47144,amazon_171432,1
goodreads_38707,amazon_47553,1
goodreads_48070,amazon_236453,1
goodreads_27647,amazon_96369,1
goodreads_11020,amazon_152377,1
goodreads_30786,amazon_178328,1
goodreads_4011,amazon_5874,1
goodreads_47302,amazon_60620,1
goodreads_40998,amazon_7990,1
goodreads_10483,amazon_147900,1
goodreads_29219,amazon_36566,1
goodreads_8396,amazon_210175,1
goodreads_5087,amazon_189822,1
goodreads_14687,amazon_138874,1
goodreads_39495,amazon_168472,1
goodreads_18272,amazon_13162,1
goodreads_8154,amazon_69868,1
goodreads_34871,amazon_38100,1
goodreads_12420,amazon_182831,1
goodreads_20980,amazon_78392,1
goodreads_31064,amazon_41766,1
goodreads_23619,amazon_120106,1
goodreads_1395,amazon_152263,1
goodreads_2160,amazon_162325,1
goodreads_38979,amazon_115950,1
goodreads_10269,amazon_84097,1
goodreads_50726,amazon_93660,1
goodreads_30949,amazon_62744,1
goodreads_8335,amazon_68729,1
goodreads_50757,amazon_28891,1
goodreads_24665,amazon_178987,1
goodreads_17443,amazon_148252,1
goodreads_873,amazon_6340,1
goodreads_15412,amazon_158470,1
goodreads_16796,amazon_156968,1
goodreads_16750,amazon_112706,1
goodreads_3362,amazon_4094,1
goodreads_40417,amazon_80997,1
goodreads_2072,amazon_10077,1
goodreads_4055,amazon_46526,1
goodreads_2680,amazon_10518,1
goodreads_11092,amazon_5337,1
goodreads_35136,amazon_192420,1
goodreads_13531,amazon_33871,1
goodreads_28451,amazon_11665,1
goodreads_36376,amazon_189560,1
goodreads_4766,amazon_40130,1
goodreads_989,amazon_141345,1
goodreads_9822,amazon_177644,1
goodreads_38899,amazon_142953,1
goodreads_2185,amazon_80765,1
goodreads_141,amazon_28921,1
goodreads_3891,amazon_31476,1
goodreads_27821,amazon_184794,1
goodreads_51646,amazon_133104,1
goodreads_3032,amazon_83828,1
goodreads_18910,amazon_31675,1
goodreads_9782,amazon_3420,1
goodreads_16068,amazon_59272,1
goodreads_6009,amazon_34594,1
goodreads_1461,amazon_213138,1
goodreads_51830,amazon_111394,1
goodreads_33190,amazon_216484,1
goodreads_14158,amazon_174346,1
goodreads_34897,amazon_43382,1
goodreads_47821,amazon_6283,1
goodreads_12225,amazon_43941,1
goodreads_7405,amazon_192232,1
goodreads_15317,amazon_149733,1
goodreads_44151,amazon_51503,1
goodreads_27545,amazon_37857,1
goodreads_43302,amazon_230663,1
goodreads_9789,amazon_75153,1
goodreads_27538,amazon_188291,1
goodreads_8772,amazon_169004,1
goodreads_6487,amazon_36200,1
goodreads_6698,amazon_2767,1
goodreads_15738,amazon_246239,1
goodreads_7357,amazon_28750,1
goodreads_1002,amazon_53831,1
goodreads_48732,amazon_38981,1
goodreads_32999,amazon_22729,1
goodreads_27501,amazon_76841,1
goodreads_10935,amazon_43238,1
goodreads_9408,amazon_117537,1
goodreads_51148,amazon_223538,1
goodreads_46772,amazon_91849,1
goodreads_3294,amazon_100748,1
goodreads_35797,amazon_67176,1
goodreads_23671,amazon_91951,1
goodreads_43536,amazon_110299,1
goodreads_31785,amazon_31870,1
goodreads_36801,amazon_9355,1
goodreads_41892,amazon_81698,1
goodreads_12857,amazon_16293,1
goodreads_40500,amazon_28831,1
goodreads_3543,amazon_8623,1
goodreads_33895,amazon_254787,1
goodreads_6957,amazon_141416,1
goodreads_11877,amazon_50944,1
goodreads_31747,amazon_259531,1
goodreads_32113,amazon_28023,1
goodreads_17776,amazon_190587,1
goodreads_19386,amazon_82497,1
goodreads_44004,amazon_45492,1
goodreads_1412,amazon_171191,1
goodreads_43632,amazon_150321,1
goodreads_26836,amazon_167744,1
goodreads_890,amazon_1494,1
goodreads_17716,amazon_174038,1
goodreads_13409,amazon_145724,1
goodreads_9754,amazon_2068,1
goodreads_46448,amazon_121176,1
goodreads_47226,amazon_39265,1
goodreads_45119,amazon_63006,1
goodreads_49712,amazon_199964,1
goodreads_3782,amazon_152419,1
goodreads_35312,amazon_17578,1
goodreads_36435,amazon_115201,1
goodreads_8389,amazon_70400,1
goodreads_9621,amazon_88245,1
goodreads_17268,amazon_69188,1
goodreads_38876,amazon_2982,1
goodreads_31185,amazon_55449,1
goodreads_38954,amazon_77447,1
goodreads_44136,amazon_81501,1
goodreads_21374,amazon_113267,1
goodreads_1836,amazon_1497,1
goodreads_42364,amazon_68573,1
goodreads_46363,amazon_190883,1
goodreads_3014,amazon_18439,1
goodreads_412,amazon_10505,1
goodreads_560,amazon_6346,1
goodreads_8214,amazon_31875,1
goodreads_2866,amazon_20747,1
goodreads_4336,amazon_182977,1
goodreads_5120,amazon_31245,1
goodreads_41754,amazon_10579,1
goodreads_9862,amazon_76538,1
goodreads_1268,amazon_233234,1
goodreads_10252,amazon_218997,1
goodreads_8489,amazon_2057,1
goodreads_5513,amazon_199175,1
goodreads_38438,amazon_70699,1
goodreads_44293,amazon_27405,1
goodreads_48831,amazon_126246,1
goodreads_45517,amazon_51037,1
goodreads_110,amazon_44153,1
goodreads_13034,amazon_78590,1
goodreads_25712,amazon_98168,1
goodreads_15636,amazon_120085,1
goodreads_21680,amazon_67108,1
goodreads_31749,amazon_230704,1
goodreads_1299,amazon_299,1
goodreads_29542,amazon_29708,1
goodreads_46104,amazon_29575,1
goodreads_50357,amazon_135720,1
goodreads_1052,amazon_1307,1
goodreads_14182,amazon_35668,1
goodreads_23870,amazon_80771,1
goodreads_15256,amazon_156801,1
goodreads_16495,amazon_3019,1
goodreads_12551,amazon_266172,1
goodreads_40421,amazon_21966,1
goodreads_27492,amazon_163658,1
goodreads_39467,amazon_14851,1
goodreads_35562,amazon_6083,1
goodreads_13730,amazon_109049,1
goodreads_3995,amazon_5224,1
goodreads_10312,amazon_97148,1
goodreads_19234,amazon_115807,1
goodreads_42266,amazon_254420,1
goodreads_20657,amazon_2657,1
goodreads_46264,amazon_88808,1
goodreads_23225,amazon_4465,1
goodreads_12703,amazon_30723,1
goodreads_476,amazon_11794,1
goodreads_2549,amazon_62380,1
goodreads_14453,amazon_101470,1
goodreads_3036,amazon_22383,1
goodreads_5287,amazon_105500,1
goodreads_9010,amazon_80717,1
goodreads_35270,amazon_101209,1
goodreads_21485,amazon_30092,1
goodreads_41598,amazon_29953,1
goodreads_38082,amazon_103507,1
goodreads_16449,amazon_25604,1
goodreads_17652,amazon_55260,1
goodreads_38090,amazon_97690,1
goodreads_32021,amazon_79684,1
goodreads_41750,amazon_251050,1
goodreads_48886,amazon_3815,1
goodreads_32557,amazon_14625,1
goodreads_46936,amazon_145812,1
goodreads_35536,amazon_9288,1
goodreads_10542,amazon_61727,1
goodreads_23059,amazon_107546,1
goodreads_2385,amazon_5307,1
goodreads_13937,amazon_80069,1
goodreads_17658,amazon_76212,1
goodreads_30666,amazon_43818,1
goodreads_2157,amazon_64375,1
goodreads_46760,amazon_142026,1
goodreads_29266,amazon_29623,1
goodreads_7604,amazon_2003,1
goodreads_44093,amazon_263277,1
goodreads_8012,amazon_115275,1
goodreads_50023,amazon_58291,1
goodreads_3580,amazon_106723,1
goodreads_9597,amazon_6751,1
goodreads_42498,amazon_19367,1
goodreads_50224,amazon_77764,1
goodreads_43263,amazon_34947,1
goodreads_7689,amazon_24256,1
goodreads_12474,amazon_46690,1
goodreads_8533,amazon_169456,1
goodreads_48455,amazon_226717,1
goodreads_51240,amazon_200152,1
goodreads_31566,amazon_145094,1
goodreads_46008,amazon_206718,1
goodreads_1398,amazon_69034,1
goodreads_13639,amazon_2376,1
goodreads_4262,amazon_70870,1
goodreads_37243,amazon_197717,1
goodreads_40045,amazon_251796,1
goodreads_4238,amazon_73267,1
goodreads_26338,amazon_113563,1
goodreads_51727,amazon_171335,1
goodreads_46238,amazon_932,1
goodreads_6243,amazon_60040,1
goodreads_14966,amazon_179403,1
goodreads_3425,amazon_115963,1
goodreads_36995,amazon_12352,1
goodreads_34731,amazon_21250,1
goodreads_26676,amazon_150959,1
goodreads_2068,amazon_148920,1
goodreads_17049,amazon_153016,1
goodreads_6526,amazon_118255,1
goodreads_6174,amazon_66309,1
goodreads_6297,amazon_25916,1
goodreads_48421,amazon_39156,1
goodreads_31684,amazon_60782,1
goodreads_21481,amazon_48968,1
goodreads_50680,amazon_125081,1
goodreads_14753,amazon_220914,1
goodreads_2669,amazon_266552,1
goodreads_37727,amazon_78158,1
goodreads_6788,amazon_33929,1
goodreads_13360,amazon_177758,1
goodreads_40548,amazon_141597,1
goodreads_49665,amazon_63070,1
goodreads_5479,amazon_42849,1
goodreads_7893,amazon_10051,1
goodreads_38164,amazon_50609,1
goodreads_51994,amazon_14678,1
goodreads_38996,amazon_50945,1
goodreads_11502,amazon_197466,1
goodreads_10005,amazon_22616,1
goodreads_5832,amazon_8692,1
goodreads_41802,amazon_7795,1
goodreads_44215,amazon_109833,1
goodreads_15741,amazon_125988,1
goodreads_47465,amazon_112139,1
goodreads_17056,amazon_85755,1
goodreads_38061,amazon_182326,1
goodreads_18622,amazon_38827,1
goodreads_33800,amazon_9463,1
goodreads_12940,amazon_76553,1
goodreads_40938,amazon_4182,1
goodreads_354,amazon_8597,1
goodreads_40571,amazon_24867,1
goodreads_33576,amazon_107718,1
goodreads_24012,amazon_51296,1
goodreads_8737,amazon_54446,1
goodreads_4846,amazon_44848,1
