id_a,id_b,label
fullcontact_1345,http://www.forbes.com/companies/shizuoka-bank/,0
fullcontact_471,http://www.forbes.com/companies/kaisa-group-holdings/,0
fullcontact_685,http://www.forbes.com/companies/avis-budget-group/,0
fullcontact_569,http://www.forbes.com/companies/volvo-group/,0
fullcontact_1501,http://www.forbes.com/companies/lixil-group/,0
fullcontact_925,http://www.forbes.com/companies/cme-group/,0
fullcontact_1261,http://www.forbes.com/companies/far-eastern-new-century/,0
fullcontact_653,http://www.forbes.com/companies/sichuan-changhong-electric/,0
fullcontact_92,http://www.forbes.com/companies/dgb-financial-group/,0
fullcontact_80,http://www.forbes.com/companies/saudi-british-bank/,0
fullcontact_601,http://www.forbes.com/companies/kaisa-group-holdings/,0
fullcontact_458,http://www.forbes.com/companies/olam-international/,0
fullcontact_587,http://www.forbes.com/companies/union-pacific/,0
fullcontact_292,http://www.forbes.com/companies/catlin-group/,0
fullcontact_1188,http://www.forbes.com/companies/hilton-worldwide/,0
fullcontact_1524,http://www.forbes.com/companies/tauron-group/,0
fullcontact_2,http://www.forbes.com/companies/savola-group/,0
fullcontact_1747,http://www.forbes.com/companies/lend-lease-group/,0
fullcontact_436,http://www.forbes.com/companies/compass-group/,0
fullcontact_47,http://www.forbes.com/companies/vienna-insurance-group/,0
fullcontact_1301,http://www.forbes.com/companies/catlin-group/,0
fullcontact_1746,http://www.forbes.com/companies/expeditors-international/,0
fullcontact_84,http://www.forbes.com/companies/bidvest-group/,0
fullcontact_838,http://www.forbes.com/companies/bg-group/,0
fullcontact_133,http://www.forbes.com/companies/bank-muscat/,1
fullcontact_418,http://www.forbes.com/companies/infosys/,1
fullcontact_348,http://www.forbes.com/companies/generali-group/,1
fullcontact_371,http://www.forbes.com/companies/hcl-technologies/,1
fullcontact_318,http://www.forbes.com/companies/finmeccanica/,1
fullcontact_291,http://www.forbes.com/companies/enel/,1
fullcontact_852,http://www.forbes.com/companies/bank-of-china/,1
fullcontact_679,http://www.forbes.com/companies/skanska/,1
fullcontact_749,http://www.forbes.com/companies/total/,1
fullcontact_710,http://www.forbes.com/companies/swedbank/,1
fullcontact_769,http://www.forbes.com/companies/unibail-rodamco/,1
