id_a,id_b,label
fullcontact_748,http://dbpedia.org/resource/Ukrainian_Automobile_Corporation,0
fullcontact_537,http://dbpedia.org/resource/Nagina_Group,0
fullcontact_1296,http://dbpedia.org/resource/Peikko_Group,0
fullcontact_690,http://dbpedia.org/resource/Depository_Trust_&_Clearing_Corporation,0
fullcontact_254,http://dbpedia.org/resource/Rideau_(company),0
fullcontact_581,http://dbpedia.org/resource/Caran_d'Ache_(company),0
fullcontact_741,http://dbpedia.org/resource/Foster_Farms_(poultry_company),0
fullcontact_1203,http://dbpedia.org/resource/Poompuhar_Shipping_Corporation,0
fullcontact_292,http://dbpedia.org/resource/China_Shipping_Group,0
fullcontact_601,http://dbpedia.org/resource/Baugur_Group,0
fullcontact_136,http://dbpedia.org/resource/Deccan_Merchants_Co-operative_Bank,0
fullcontact_1476,http://dbpedia.org/resource/Albright_Stonebridge_Group,0
