id1,id2,label
metabooks_207631,amazon_258315,1
metabooks_521629,amazon_162912,1
metabooks_190441,amazon_116989,1
metabooks_221208,amazon_265118,1
metabooks_59396,amazon_121647,1
metabooks_343182,amazon_24812,1
metabooks_337925,amazon_39247,1
metabooks_172518,amazon_162052,1
metabooks_472584,amazon_55242,1
metabooks_316765,amazon_207899,1
metabooks_14197,amazon_32629,1
metabooks_73982,amazon_131346,1
metabooks_441851,amazon_167131,1
metabooks_251436,amazon_15570,1
metabooks_449389,amazon_262188,1
metabooks_508071,amazon_96146,1
metabooks_78304,amazon_134317,1
metabooks_126925,amazon_92144,1
metabooks_358639,amazon_167223,1
metabooks_358511,amazon_47196,1
metabooks_458899,amazon_33922,1
metabooks_352631,amazon_174286,1
metabooks_323860,amazon_8623,1
metabooks_445338,amazon_258188,1
metabooks_24792,amazon_229056,1
metabooks_25973,amazon_239881,1
metabooks_345166,amazon_259377,1
metabooks_284795,amazon_149596,1
metabooks_191153,amazon_147863,1
metabooks_129290,amazon_243847,1
metabooks_430592,amazon_263272,1
metabooks_36821,amazon_85159,1
metabooks_512703,amazon_230226,1
metabooks_529360,amazon_165043,1
metabooks_165472,amazon_13259,1
metabooks_88003,amazon_25572,1
metabooks_246612,amazon_109660,1
metabooks_92334,amazon_94918,1
metabooks_248996,amazon_3326,1
metabooks_65112,amazon_14748,1
metabooks_373093,amazon_197966,1
metabooks_304467,amazon_143048,1
metabooks_187744,amazon_190936,1
metabooks_219692,amazon_57484,1
metabooks_323937,amazon_43803,1
metabooks_79169,amazon_38259,1
metabooks_381323,amazon_122388,1
metabooks_90423,amazon_144016,1
metabooks_339192,amazon_145053,1
metabooks_360273,amazon_105631,1
metabooks_173333,amazon_224236,1
metabooks_133023,amazon_251886,1
metabooks_138493,amazon_141814,1
metabooks_112901,amazon_206651,1
metabooks_386344,amazon_52140,1
metabooks_513601,amazon_54299,1
metabooks_386415,amazon_19849,1
metabooks_398012,amazon_123802,1
metabooks_21001,amazon_14529,1
metabooks_359353,amazon_268530,1
metabooks_276788,amazon_136062,1
metabooks_180995,amazon_166294,1
metabooks_127563,amazon_218703,1
metabooks_491518,amazon_248747,1
metabooks_141256,amazon_109189,1
metabooks_362941,amazon_134654,1
metabooks_302937,amazon_45984,1
metabooks_58014,amazon_64729,1
metabooks_425267,amazon_246887,1
metabooks_533271,amazon_26161,1
metabooks_256205,amazon_156922,1
metabooks_364177,amazon_17441,1
metabooks_335510,amazon_164778,1
metabooks_327688,amazon_2963,1
metabooks_158115,amazon_263020,1
metabooks_157287,amazon_36134,1
metabooks_327678,amazon_50034,1
metabooks_282432,amazon_221014,1
metabooks_266767,amazon_4548,1
metabooks_394137,amazon_112253,1
metabooks_268161,amazon_120976,1
metabooks_496783,amazon_265936,1
metabooks_361430,amazon_6773,1
metabooks_232653,amazon_11685,1
metabooks_351923,amazon_187346,1
metabooks_84012,amazon_261201,1
metabooks_330708,amazon_208076,1
metabooks_414387,amazon_75487,1
metabooks_441832,amazon_255673,1
metabooks_449788,amazon_89084,1
metabooks_285742,amazon_231809,1
metabooks_488610,amazon_127471,1
metabooks_134369,amazon_213833,1
metabooks_473169,amazon_118937,1
metabooks_258187,amazon_187627,1
metabooks_109873,amazon_25597,1
metabooks_323816,amazon_142266,1
metabooks_402879,amazon_35612,1
metabooks_450829,amazon_44739,1
metabooks_272286,amazon_96854,1
metabooks_519372,amazon_8590,1
metabooks_150580,amazon_198361,1
metabooks_393908,amazon_103633,1
metabooks_492776,amazon_121368,1
metabooks_263787,amazon_30247,1
metabooks_204891,amazon_154985,1
metabooks_428154,amazon_78361,1
metabooks_518084,amazon_110870,1
metabooks_275026,amazon_205855,1
metabooks_34225,amazon_243075,1
metabooks_289229,amazon_218712,1
metabooks_302743,amazon_48470,1
metabooks_163998,amazon_241124,1
metabooks_130942,amazon_17867,1
metabooks_282020,amazon_51785,1
metabooks_88659,amazon_14802,1
metabooks_254088,amazon_218525,1
metabooks_92748,amazon_147910,1
metabooks_429184,amazon_114257,1
metabooks_192766,amazon_41697,1
metabooks_118347,amazon_174676,1
metabooks_219002,amazon_29933,1
metabooks_8271,amazon_50820,1
metabooks_107462,amazon_36264,1
metabooks_55472,amazon_66292,1
metabooks_136191,amazon_132948,1
metabooks_273142,amazon_203434,1
metabooks_105157,amazon_150297,1
metabooks_260077,amazon_54773,1
metabooks_450250,amazon_54629,1
metabooks_132315,amazon_211671,1
metabooks_202549,amazon_14630,1
metabooks_201944,amazon_178612,1
metabooks_7702,amazon_64348,1
metabooks_393836,amazon_53115,1
metabooks_32131,amazon_93967,1
metabooks_136351,amazon_263408,1
metabooks_225043,amazon_253161,1
metabooks_34029,amazon_74534,1
metabooks_452294,amazon_237544,1
metabooks_59526,amazon_163354,1
metabooks_141827,amazon_60693,1
metabooks_43542,amazon_252228,1
metabooks_243923,amazon_184667,1
metabooks_382101,amazon_129712,1
metabooks_470286,amazon_93593,1
metabooks_178591,amazon_44394,1
metabooks_13099,amazon_187176,1
metabooks_329065,amazon_138634,1
metabooks_414222,amazon_104389,1
metabooks_434131,amazon_139775,1
metabooks_109447,amazon_121691,1
metabooks_298693,amazon_241010,1
metabooks_328743,amazon_166126,1
metabooks_84023,amazon_193904,1
metabooks_189076,amazon_195913,1
metabooks_437352,amazon_92045,1
metabooks_279645,amazon_58362,1
metabooks_80025,amazon_8371,1
metabooks_481163,amazon_238632,1
metabooks_98929,amazon_77462,1
metabooks_173518,amazon_79264,1
metabooks_108593,amazon_28226,1
metabooks_27343,amazon_189064,1
metabooks_445408,amazon_32055,1
metabooks_464347,amazon_60391,1
metabooks_275384,amazon_45789,1
metabooks_284686,amazon_152790,1
metabooks_182261,amazon_247669,1
metabooks_20996,amazon_90710,1
metabooks_60049,amazon_264363,1
metabooks_269786,amazon_127445,1
metabooks_361477,amazon_146106,1
metabooks_229597,amazon_135479,1
metabooks_375975,amazon_239199,1
metabooks_404026,amazon_108666,1
metabooks_118605,amazon_140677,1
metabooks_44143,amazon_39411,1
metabooks_138045,amazon_59929,1
metabooks_469393,amazon_119949,1
metabooks_89469,amazon_170794,1
metabooks_23271,amazon_232314,1
metabooks_441232,amazon_47455,1
metabooks_510063,amazon_53416,1
metabooks_208280,amazon_13382,1
metabooks_512889,amazon_50170,1
metabooks_47076,amazon_176853,1
metabooks_126761,amazon_12094,1
metabooks_256079,amazon_83590,1
metabooks_250225,amazon_257534,1
metabooks_55100,amazon_26844,1
metabooks_439307,amazon_245240,1
metabooks_242719,amazon_138086,1
metabooks_194452,amazon_88076,1
metabooks_186776,amazon_207297,1
metabooks_534439,amazon_248202,1
metabooks_333902,amazon_88186,1
metabooks_265974,amazon_140856,1
metabooks_308687,amazon_43974,1
metabooks_247956,amazon_80243,1
metabooks_286124,amazon_181895,1
metabooks_294769,amazon_6385,1
metabooks_272569,amazon_176170,1
metabooks_69415,amazon_36195,1
metabooks_491150,amazon_122759,1
metabooks_64179,amazon_2509,1
metabooks_403018,amazon_35149,1
metabooks_236420,amazon_268669,1
metabooks_494858,amazon_16637,1
metabooks_455849,amazon_7005,1
metabooks_359774,amazon_239428,1
metabooks_176817,amazon_22462,1
metabooks_268969,amazon_128048,1
metabooks_424392,amazon_254212,1
metabooks_497874,amazon_254792,1
metabooks_259785,amazon_59274,1
metabooks_266909,amazon_63006,1
metabooks_378761,amazon_178731,1
metabooks_68594,amazon_167647,1
metabooks_56593,amazon_77330,1
metabooks_487314,amazon_253614,1
metabooks_448223,amazon_248322,1
metabooks_167947,amazon_148490,1
metabooks_265851,amazon_219443,1
metabooks_197477,amazon_244700,1
metabooks_494006,amazon_222163,1
metabooks_430199,amazon_28228,1
metabooks_311646,amazon_138089,1
metabooks_424950,amazon_201025,1
metabooks_238762,amazon_82537,1
metabooks_461197,amazon_37307,1
metabooks_299900,amazon_190096,1
metabooks_181204,amazon_67050,1
metabooks_319229,amazon_84097,1
metabooks_152231,amazon_253825,1
metabooks_470577,amazon_127147,1
metabooks_377781,amazon_38692,1
metabooks_214915,amazon_71290,1
metabooks_522702,amazon_163723,1
metabooks_146595,amazon_7961,1
metabooks_393570,amazon_90857,1
metabooks_123833,amazon_4668,1
metabooks_42682,amazon_221780,1
metabooks_527369,amazon_231542,1
metabooks_57113,amazon_120081,1
metabooks_192317,amazon_110918,1
metabooks_525887,amazon_129421,1
metabooks_83548,amazon_39580,1
metabooks_211302,amazon_230948,1
metabooks_174609,amazon_128979,1
metabooks_212671,amazon_209003,1
metabooks_114626,amazon_73716,1
metabooks_288823,amazon_195273,1
metabooks_128739,amazon_44385,1
metabooks_229449,amazon_12300,1
metabooks_532980,amazon_108032,1
metabooks_47494,amazon_195020,1
metabooks_445493,amazon_32431,1
metabooks_171366,amazon_100468,1
metabooks_493484,amazon_200220,1
metabooks_534984,amazon_74548,1
metabooks_257258,amazon_134248,1
metabooks_47448,amazon_171434,1
metabooks_238175,amazon_53670,1
metabooks_196520,amazon_188075,1
metabooks_67791,amazon_237449,1
metabooks_97716,amazon_32489,1
metabooks_140396,amazon_36023,1
metabooks_24587,amazon_29588,1
metabooks_88268,amazon_114737,1
metabooks_165021,amazon_254743,1
metabooks_178807,amazon_4430,1
metabooks_61299,amazon_1528,1
metabooks_296526,amazon_186525,1
metabooks_493063,amazon_52724,1
metabooks_330212,amazon_158987,1
metabooks_283633,amazon_76125,1
metabooks_365804,amazon_89788,1
metabooks_394512,amazon_160484,1
metabooks_70749,amazon_70903,1
metabooks_103242,amazon_58896,1
metabooks_9923,amazon_59237,1
metabooks_17166,amazon_32186,1
metabooks_246027,amazon_29821,1
metabooks_232417,amazon_116740,1
metabooks_420625,amazon_142909,1
metabooks_443395,amazon_247540,1
metabooks_121088,amazon_218860,1
metabooks_282346,amazon_76674,1
metabooks_50070,amazon_10134,1
metabooks_166225,amazon_128869,1
metabooks_83362,amazon_21476,1
metabooks_273024,amazon_45637,1
metabooks_71891,amazon_249349,1
metabooks_125596,amazon_172405,1
metabooks_230894,amazon_153843,1
metabooks_132183,amazon_172051,1
metabooks_472421,amazon_178734,1
metabooks_8239,amazon_23747,1
metabooks_271129,amazon_116698,1
metabooks_234682,amazon_150268,1
metabooks_180810,amazon_128344,1
metabooks_167058,amazon_62948,1
metabooks_186969,amazon_116326,1
metabooks_288075,amazon_91508,1
metabooks_414243,amazon_126769,1
metabooks_168047,amazon_14971,1
metabooks_160067,amazon_219451,1
metabooks_302349,amazon_22310,1
metabooks_261003,amazon_106378,1
metabooks_414874,amazon_33941,1
metabooks_503443,amazon_264281,1
metabooks_466116,amazon_115433,1
metabooks_272229,amazon_197776,1
metabooks_251989,amazon_67060,1
metabooks_161853,amazon_109890,1
metabooks_201494,amazon_265787,1
metabooks_516312,amazon_73566,1
metabooks_317090,amazon_124684,1
metabooks_213621,amazon_230120,1
metabooks_486170,amazon_51994,1
metabooks_160381,amazon_3530,1
metabooks_406106,amazon_131555,1
metabooks_116934,amazon_222759,1
metabooks_256490,amazon_121187,1
metabooks_324674,amazon_121203,1
metabooks_16097,amazon_104729,1
metabooks_464738,amazon_84576,1
metabooks_428654,amazon_85928,1
metabooks_75336,amazon_212072,1
metabooks_70197,amazon_156081,1
metabooks_366716,amazon_89535,1
metabooks_393746,amazon_242818,1
metabooks_411262,amazon_89504,1
metabooks_530861,amazon_68677,1
metabooks_277057,amazon_114385,1
metabooks_104248,amazon_97998,1
metabooks_403278,amazon_136454,1
metabooks_106663,amazon_102772,1
metabooks_455522,amazon_29676,1
metabooks_349851,amazon_67600,1
metabooks_105368,amazon_50544,1
metabooks_330843,amazon_214804,1
metabooks_392084,amazon_121746,1
metabooks_424137,amazon_263331,1
metabooks_410410,amazon_75823,1
metabooks_365530,amazon_54387,1
metabooks_45265,amazon_73396,1
metabooks_31461,amazon_77002,1
metabooks_415422,amazon_191484,1
metabooks_297592,amazon_11390,1
metabooks_290137,amazon_71268,1
metabooks_365149,amazon_219592,1
metabooks_115742,amazon_159064,1
metabooks_105529,amazon_177990,1
metabooks_78019,amazon_181917,1
metabooks_246147,amazon_57002,1
metabooks_376172,amazon_174717,1
metabooks_217343,amazon_24193,1
metabooks_204932,amazon_127283,1
metabooks_453109,amazon_196668,1
metabooks_170231,amazon_21369,1
metabooks_375067,amazon_188467,1
metabooks_136871,amazon_233394,1
metabooks_365787,amazon_49622,1
metabooks_134094,amazon_20820,1
metabooks_504360,amazon_127279,1
metabooks_182623,amazon_226469,1
metabooks_416706,amazon_89109,1
metabooks_167621,amazon_262746,1
metabooks_132789,amazon_47519,1
metabooks_145141,amazon_82452,1
metabooks_533699,amazon_105681,1
metabooks_62407,amazon_203629,1
metabooks_26858,amazon_102270,1
metabooks_281411,amazon_158364,1
metabooks_474901,amazon_152691,1
metabooks_259294,amazon_23456,1
metabooks_197236,amazon_102433,1
metabooks_354204,amazon_128055,1
metabooks_357132,amazon_236298,1
metabooks_481502,amazon_180937,1
metabooks_13598,amazon_197036,1
metabooks_5340,amazon_231915,1
metabooks_188405,amazon_158005,1
metabooks_75579,amazon_25604,1
metabooks_72336,amazon_13843,1
metabooks_7091,amazon_79637,1
metabooks_303416,amazon_41595,1
metabooks_485662,amazon_513,1
metabooks_450408,amazon_215177,1
metabooks_161263,amazon_150821,1
metabooks_423919,amazon_75082,1
metabooks_83496,amazon_234091,1
metabooks_369335,amazon_212814,1
metabooks_189379,amazon_3539,1
metabooks_367598,amazon_5588,1
metabooks_176002,amazon_228895,1
metabooks_37409,amazon_227462,1
metabooks_503204,amazon_232812,1
metabooks_530330,amazon_167804,1
metabooks_216782,amazon_240001,1
metabooks_58997,amazon_35792,1
metabooks_77649,amazon_127322,1
metabooks_35851,amazon_223054,1
metabooks_362311,amazon_138750,1
metabooks_205267,amazon_150220,1
metabooks_44833,amazon_44858,1
metabooks_265965,amazon_257619,1
metabooks_171121,amazon_160339,1
metabooks_123166,amazon_177623,1
metabooks_416907,amazon_105822,1
metabooks_361352,amazon_132872,1
metabooks_374275,amazon_255106,1
metabooks_531700,amazon_62019,1
metabooks_8343,amazon_12387,1
metabooks_401117,amazon_158786,1
metabooks_374989,amazon_10772,1
metabooks_181449,amazon_152172,1
metabooks_2061,amazon_258151,1
metabooks_216208,amazon_6605,1
metabooks_408887,amazon_94034,1
metabooks_272804,amazon_171216,1
metabooks_139440,amazon_60943,1
metabooks_269850,amazon_194507,1
metabooks_503939,amazon_3093,1
metabooks_359401,amazon_190101,1
metabooks_306148,amazon_143947,1
metabooks_107000,amazon_147484,1
metabooks_397666,amazon_209305,1
metabooks_253824,amazon_239250,1
metabooks_348740,amazon_148246,1
metabooks_158836,amazon_258843,1
metabooks_316371,amazon_14119,1
metabooks_288986,amazon_223552,1
metabooks_533281,amazon_101206,1
metabooks_209221,amazon_144869,1
metabooks_505724,amazon_109396,1
metabooks_326299,amazon_126457,1
metabooks_487638,amazon_18989,1
metabooks_56094,amazon_136460,1
metabooks_140760,amazon_103168,1
metabooks_45806,amazon_9351,1
metabooks_494745,amazon_262718,1
metabooks_233218,amazon_227564,1
metabooks_485849,amazon_45326,1
metabooks_352642,amazon_110163,1
metabooks_268407,amazon_237743,1
metabooks_70896,amazon_136588,1
metabooks_459547,amazon_167170,1
metabooks_25401,amazon_218417,1
metabooks_103233,amazon_143266,1
metabooks_298969,amazon_205315,1
metabooks_448082,amazon_9156,1
metabooks_346439,amazon_180083,1
metabooks_89622,amazon_139032,1
metabooks_274898,amazon_92998,1
metabooks_341628,amazon_98233,1
metabooks_153001,amazon_112825,1
metabooks_289927,amazon_36122,1
metabooks_346855,amazon_175068,1
