id_a,id_b,label
metacritic_690,sales_1421,0
metacritic_5583,sales_3258,0
metacritic_581,sales_3580,0
metacritic_19024,sales_3426,0
metacritic_4693,sales_6494,0
metacritic_16739,sales_2843,0
metacritic_16424,sales_5532,0
metacritic_13410,sales_2314,0
metacritic_20214,sales_3525,0
metacritic_9233,sales_4255,0
metacritic_1577,sales_5413,0
metacritic_14291,sales_7320,0
metacritic_18742,sales_4190,0
metacritic_2255,sales_279,0
metacritic_18795,sales_7762,0
metacritic_15140,sales_6198,0
metacritic_714,sales_989,0
metacritic_9250,sales_1156,0
metacritic_4938,sales_167,0
metacritic_168,sales_194,0
metacritic_1405,sales_4086,0
metacritic_3324,sales_1546,0
metacritic_18509,sales_4042,0
metacritic_2565,sales_1040,0
metacritic_18772,sales_6231,0
metacritic_7529,sales_6414,0
metacritic_16327,sales_3767,0
metacritic_1921,sales_2416,0
metacritic_906,sales_397,0
metacritic_4852,sales_7559,0
metacritic_14554,sales_4078,0
metacritic_4772,sales_3326,0
metacritic_2612,sales_6268,0
metacritic_15155,sales_1385,0
metacritic_2233,sales_622,0
metacritic_1582,sales_710,0
metacritic_20006,sales_6194,0
metacritic_7628,sales_3107,0
metacritic_13461,sales_3087,0
metacritic_12051,sales_6516,0
metacritic_1364,sales_713,0
metacritic_12128,sales_7301,0
metacritic_9947,sales_7367,0
metacritic_12939,sales_2090,0
metacritic_17358,sales_7533,0
metacritic_9018,sales_980,0
metacritic_13142,sales_2330,0
metacritic_752,sales_109,0
metacritic_4354,sales_615,0
metacritic_1240,sales_6208,0
metacritic_11396,sales_4980,0
metacritic_15555,sales_6067,0
metacritic_795,sales_2427,0
metacritic_16446,sales_3187,0
metacritic_14165,sales_5645,0
metacritic_10923,sales_3397,0
metacritic_9581,sales_2081,0
metacritic_8538,sales_2989,0
metacritic_11317,sales_6246,0
metacritic_3147,sales_2001,0
metacritic_3871,sales_1594,0
metacritic_4973,sales_507,0
metacritic_18909,sales_4698,0
metacritic_1010,sales_260,0
metacritic_9090,sales_337,0
metacritic_3425,sales_3498,0
metacritic_12851,sales_4701,0
metacritic_12628,sales_5509,0
metacritic_7235,sales_1830,0
metacritic_9978,sales_6795,0
metacritic_2789,sales_2443,0
metacritic_14178,sales_104,0
metacritic_7106,sales_2590,0
metacritic_18894,sales_2981,0
metacritic_13299,sales_4078,0
metacritic_5399,sales_3979,0
metacritic_3376,sales_1850,0
metacritic_14564,sales_5423,0
metacritic_8696,sales_4471,0
metacritic_20464,sales_2116,0
metacritic_18835,sales_6092,0
metacritic_15943,sales_6423,0
metacritic_11011,sales_1860,0
metacritic_7152,sales_5725,0
metacritic_4156,sales_397,0
metacritic_11496,sales_6267,0
metacritic_20432,sales_11,0
metacritic_14564,sales_2794,0
metacritic_4244,sales_4513,0
metacritic_14554,sales_2883,0
metacritic_18307,sales_4614,0
metacritic_11247,sales_4842,0
metacritic_3778,sales_397,0
metacritic_5470,sales_1700,0
metacritic_11102,sales_1677,0
metacritic_6738,sales_2610,0
metacritic_16067,sales_3599,0
metacritic_6229,sales_1534,0
metacritic_16885,sales_5107,0
metacritic_7429,sales_7073,0
metacritic_9205,sales_1819,0
metacritic_10502,sales_1303,0
metacritic_689,sales_1350,0
metacritic_1013,sales_1849,0
metacritic_4251,sales_233,0
metacritic_5573,sales_6579,0
metacritic_14162,sales_6900,0
metacritic_6365,sales_644,0
metacritic_181,sales_2239,0
metacritic_14722,sales_1858,0
metacritic_3079,sales_3034,0
metacritic_15905,sales_3989,0
metacritic_2446,sales_5786,0
metacritic_3790,sales_1365,0
metacritic_16666,sales_6308,0
metacritic_15513,sales_3431,0
metacritic_10780,sales_3805,0
metacritic_8578,sales_5815,0
metacritic_1875,sales_2069,0
metacritic_14787,sales_1870,0
metacritic_5796,sales_1587,0
metacritic_8344,sales_2095,0
metacritic_3772,sales_6238,0
metacritic_5045,sales_23,0
metacritic_4132,sales_777,0
metacritic_19432,sales_7769,0
metacritic_14424,sales_3604,0
metacritic_13063,sales_4488,0
metacritic_61,sales_6941,0
metacritic_17506,sales_3040,0
metacritic_13924,sales_4731,0
metacritic_9325,sales_6494,0
metacritic_1937,sales_430,0
metacritic_8207,sales_457,0
metacritic_3285,sales_204,0
metacritic_2476,sales_5856,0
metacritic_152,sales_43,0
metacritic_5304,sales_1140,0
metacritic_15877,sales_2649,0
metacritic_18920,sales_6367,0
metacritic_18173,sales_5037,0
metacritic_466,sales_2355,0
metacritic_1157,sales_4162,0
metacritic_5980,sales_2029,0
metacritic_7468,sales_3160,0
metacritic_14425,sales_2715,0
metacritic_3488,sales_453,0
metacritic_16411,sales_4768,0
metacritic_8621,sales_1648,0
metacritic_3514,sales_297,0
metacritic_2384,sales_710,0
metacritic_18683,sales_4753,0
metacritic_1384,sales_403,0
metacritic_4187,sales_257,0
metacritic_17251,sales_3571,0
metacritic_11857,sales_4842,0
metacritic_704,sales_1581,0
metacritic_17212,sales_4837,0
metacritic_13926,sales_5436,0
metacritic_13097,sales_2019,0
metacritic_13449,sales_5520,0
metacritic_3357,sales_3129,0
metacritic_12407,sales_5896,0
metacritic_14274,sales_6492,0
metacritic_478,sales_33,0
metacritic_5721,sales_1686,0
metacritic_5444,sales_109,0
metacritic_497,sales_1048,0
metacritic_17767,sales_1613,0
metacritic_1159,sales_2198,0
metacritic_198,sales_376,0
metacritic_17142,sales_6015,0
metacritic_4432,sales_6849,0
metacritic_810,sales_4211,0
metacritic_7995,sales_1361,0
metacritic_8146,sales_6861,0
metacritic_5454,sales_2522,0
metacritic_1478,sales_4002,0
metacritic_329,sales_828,0
metacritic_15397,sales_5920,0
metacritic_19335,sales_4579,0
metacritic_14344,sales_1611,0
metacritic_6694,sales_2610,0
metacritic_12819,sales_6268,0
metacritic_17088,sales_5371,0
metacritic_20412,sales_1629,0
metacritic_6284,sales_1648,0
metacritic_14092,sales_2248,0
metacritic_13560,sales_2347,0
metacritic_1157,sales_2522,0
metacritic_18915,sales_6175,0
metacritic_9782,sales_5594,0
metacritic_10812,sales_183,0
metacritic_14477,sales_2090,0
metacritic_16090,sales_2286,0
metacritic_16265,sales_2810,0
metacritic_2749,sales_670,0
metacritic_20488,sales_1746,0
metacritic_4872,sales_2511,0
metacritic_7653,sales_5714,0
metacritic_11775,sales_6500,0
metacritic_6253,sales_3096,0
metacritic_18868,sales_7180,0
metacritic_13063,sales_900,0
metacritic_16894,sales_4488,0
metacritic_8510,sales_1806,0
metacritic_15880,sales_5768,0
metacritic_9323,sales_6318,0
metacritic_14098,sales_6507,0
metacritic_8195,sales_950,0
metacritic_8709,sales_5189,0
metacritic_7062,sales_1840,0
metacritic_483,sales_5201,0
metacritic_3178,sales_3666,0
metacritic_12939,sales_6549,0
metacritic_5468,sales_1104,0
metacritic_306,sales_99,0
metacritic_18142,sales_4953,0
metacritic_17740,sales_7085,0
metacritic_11837,sales_718,0
metacritic_12341,sales_7030,0
metacritic_4965,sales_2899,0
metacritic_1210,sales_603,0
metacritic_1734,sales_1792,0
metacritic_11477,sales_6051,0
metacritic_4724,sales_6929,0
metacritic_13687,sales_2098,0
metacritic_2164,sales_892,0
metacritic_1770,sales_324,0
metacritic_2883,sales_5417,0
metacritic_10545,sales_5004,0
metacritic_18056,sales_1051,0
metacritic_14672,sales_3700,0
metacritic_10709,sales_2111,0
metacritic_5286,sales_1313,0
metacritic_5462,sales_2424,0
metacritic_6330,sales_1912,0
metacritic_10434,sales_3759,0
metacritic_2850,sales_466,0
metacritic_5060,sales_2635,0
metacritic_1294,sales_1261,0
metacritic_5290,sales_22,0
metacritic_20216,sales_1861,0
metacritic_4436,sales_1097,0
metacritic_610,sales_1413,0
metacritic_17328,sales_2774,0
metacritic_346,sales_1651,0
metacritic_13830,sales_1918,0
metacritic_4485,sales_3053,0
metacritic_18163,sales_6223,0
metacritic_3800,sales_820,0
metacritic_9903,sales_684,0
metacritic_2625,sales_3909,0
metacritic_9579,sales_68,0
metacritic_7695,sales_988,0
metacritic_17674,sales_1683,0
metacritic_12605,sales_3319,0
metacritic_1699,sales_596,0
metacritic_10357,sales_3989,0
metacritic_5841,sales_6656,0
metacritic_2594,sales_3865,0
metacritic_6429,sales_4171,0
metacritic_4814,sales_672,0
metacritic_2707,sales_1174,0
metacritic_11751,sales_855,0
metacritic_9030,sales_2913,0
metacritic_6698,sales_937,0
metacritic_8688,sales_1836,0
metacritic_239,sales_1434,0
metacritic_10187,sales_436,0
metacritic_1848,sales_1651,0
metacritic_5111,sales_3433,0
metacritic_10774,sales_1710,0
metacritic_16027,sales_7737,0
metacritic_5659,sales_736,0
metacritic_8178,sales_4943,0
metacritic_19432,sales_3626,0
metacritic_4772,sales_6658,0
metacritic_16264,sales_3281,0
metacritic_659,sales_1662,0
metacritic_15162,sales_5908,0
metacritic_12018,sales_3041,0
metacritic_14213,sales_4338,0
metacritic_8297,sales_7274,0
metacritic_4185,sales_420,0
metacritic_13606,sales_2273,0
metacritic_3674,sales_7439,0
metacritic_12527,sales_1967,0
metacritic_18633,sales_5927,0
metacritic_3778,sales_1138,0
metacritic_11915,sales_5439,0
metacritic_10444,sales_1255,0
metacritic_8012,sales_2128,0
metacritic_68,sales_6697,0
metacritic_5891,sales_5552,0
metacritic_18672,sales_3501,0
metacritic_16766,sales_2564,0
metacritic_10725,sales_3092,0
metacritic_6285,sales_6077,0
metacritic_9302,sales_1402,0
metacritic_1118,sales_1422,0
metacritic_226,sales_3407,0
metacritic_4182,sales_1461,0
metacritic_7953,sales_6215,0
metacritic_3445,sales_954,0
metacritic_19799,sales_3405,0
metacritic_9290,sales_379,0
metacritic_7742,sales_4841,0
metacritic_5309,sales_2876,0
metacritic_19413,sales_6914,0
metacritic_9444,sales_3210,0
metacritic_19168,sales_5092,0
metacritic_9717,sales_1271,0
metacritic_2981,sales_4866,0
metacritic_17723,sales_1000,0
metacritic_9290,sales_480,0
metacritic_6889,sales_863,0
metacritic_468,sales_208,0
metacritic_17542,sales_5526,0
metacritic_13841,sales_6942,0
metacritic_16166,sales_6214,0
metacritic_2315,sales_2583,0
metacritic_13873,sales_4090,0
metacritic_3431,sales_3196,0
metacritic_2795,sales_2867,0
metacritic_2714,sales_1314,0
metacritic_13897,sales_967,0
metacritic_1027,sales_1947,0
metacritic_17845,sales_1056,0
metacritic_20441,sales_35,0
metacritic_927,sales_2818,0
metacritic_9523,sales_255,0
metacritic_143,sales_194,0
metacritic_2982,sales_6136,0
