id_a,id_b,label
sales_5591,metacritic_3788,1
sales_4435,metacritic_13849,1
sales_7097,metacritic_863,1
sales_1114,metacritic_20467,1
sales_2583,metacritic_7050,1
sales_2256,metacritic_11490,1
sales_4266,metacritic_14866,1
sales_7360,metacritic_94,1
sales_1613,metacritic_17500,1
sales_1153,metacritic_3658,1
sales_4967,metacritic_917,1
sales_2197,metacritic_7051,1
sales_306,metacritic_10867,1
sales_1817,metacritic_11797,1
sales_4406,metacritic_412,1
sales_554,metacritic_4782,1
sales_4297,metacritic_6034,1
sales_975,metacritic_17119,1
sales_1686,metacritic_1874,1
sales_2407,metacritic_8510,1
sales_4645,metacritic_7332,1
sales_4391,metacritic_11576,0
sales_5517,metacritic_3582,0
sales_6624,metacritic_13971,0
sales_3519,metacritic_4098,0
sales_1496,metacritic_9804,0
sales_980,metacritic_9018,0
sales_3607,metacritic_7524,0
sales_107,metacritic_4693,0
sales_732,metacritic_13911,0
sales_1787,metacritic_5735,0
sales_3443,metacritic_18722,0
sales_2079,metacritic_5881,0
sales_7025,metacritic_12661,0
sales_1563,metacritic_18978,0
sales_7299,metacritic_15709,0
sales_344,metacritic_14026,0
sales_2019,metacritic_11513,0
sales_7159,metacritic_16331,0
sales_6386,metacritic_10526,0
sales_1519,metacritic_5039,0
sales_3193,metacritic_17866,0
sales_410,metacritic_5881,0
sales_3246,metacritic_3275,0
sales_3972,metacritic_14834,0
sales_2440,metacritic_4517,0
sales_4297,metacritic_6034,0
sales_3199,metacritic_13132,0
sales_3384,metacritic_19648,0
sales_2019,metacritic_12803,0
sales_1663,metacritic_2483,0
sales_3367,metacritic_11057,0
sales_4797,metacritic_5726,0
sales_5486,metacritic_5094,0
sales_6790,metacritic_7933,0
sales_442,metacritic_9686,0
sales_138,metacritic_283,0
sales_6110,metacritic_6355,0
sales_4844,metacritic_16353,0
sales_6917,metacritic_11176,0
sales_1444,metacritic_12803,0
sales_2740,metacritic_6661,0
sales_2737,metacritic_3521,0
sales_37,metacritic_20,0
sales_5270,metacritic_11400,0
sales_616,metacritic_8689,0
sales_2239,metacritic_8066,0
sales_4953,metacritic_19636,0
sales_3367,metacritic_15253,0
sales_1454,metacritic_2715,0
sales_1884,metacritic_1750,0
sales_2731,metacritic_9974,0
sales_6166,metacritic_8324,0
sales_3439,metacritic_11536,0
sales_6580,metacritic_4178,0
sales_33,metacritic_20432,0
sales_935,metacritic_2817,0
sales_5544,metacritic_16135,0
sales_4561,metacritic_4560,0
sales_7637,metacritic_3255,0
sales_3777,metacritic_8225,0
sales_5125,metacritic_9788,0
sales_1338,metacritic_589,0
sales_363,metacritic_884,0
sales_4838,metacritic_16453,0
sales_1478,metacritic_2037,0
sales_502,metacritic_8953,0
sales_114,metacritic_2032,0
sales_4156,metacritic_10116,0
sales_4576,metacritic_18286,0
sales_291,metacritic_15571,0
sales_21,metacritic_9287,0
sales_1084,metacritic_2981,0
sales_1868,metacritic_4548,0
sales_1690,metacritic_2582,0
sales_1178,metacritic_1838,0
sales_7712,metacritic_17161,0
sales_7376,metacritic_4397,0
sales_1407,metacritic_15647,0
sales_5306,metacritic_8396,0
sales_806,metacritic_2919,0
sales_3720,metacritic_12965,0
sales_3872,metacritic_19142,0
sales_3462,metacritic_16977,0
sales_432,metacritic_3973,0
sales_641,metacritic_13915,0
sales_1685,metacritic_6171,0
sales_6317,metacritic_12047,0
sales_1383,metacritic_6140,0
sales_2598,metacritic_3698,0
sales_5878,metacritic_9125,0
sales_4554,metacritic_6953,0
sales_2044,metacritic_4653,0
sales_5077,metacritic_13058,0
sales_2884,metacritic_11879,0
sales_31,metacritic_3988,0
sales_5165,metacritic_6284,0
sales_5586,metacritic_12622,0
sales_7742,metacritic_868,0
sales_975,metacritic_17119,0
sales_7260,metacritic_9609,0
sales_1183,metacritic_3297,0
sales_4106,metacritic_20110,0
sales_255,metacritic_304,0
sales_84,metacritic_20443,0
sales_4130,metacritic_8505,0
sales_2121,metacritic_1157,0
sales_4162,metacritic_3528,0
sales_975,metacritic_16518,0
sales_4188,metacritic_16350,0
sales_4350,metacritic_15728,0
sales_4967,metacritic_917,0
sales_4422,metacritic_7549,0
sales_6067,metacritic_8015,0
sales_4278,metacritic_14985,0
sales_6122,metacritic_9851,0
sales_4006,metacritic_3217,0
sales_2597,metacritic_4031,0
sales_710,metacritic_738,0
sales_7038,metacritic_1957,0
sales_1337,metacritic_7197,0
sales_3236,metacritic_5476,0
sales_736,metacritic_510,0
sales_2172,metacritic_3445,0
sales_1285,metacritic_15297,0
sales_4424,metacritic_12290,0
sales_4336,metacritic_8976,0
sales_6115,metacritic_16796,0
sales_5059,metacritic_2611,0
sales_6065,metacritic_6852,0
sales_3174,metacritic_977,0
sales_6703,metacritic_4832,0
sales_148,metacritic_2756,0
sales_3736,metacritic_6797,0
sales_449,metacritic_10046,0
sales_1543,metacritic_4354,0
sales_1752,metacritic_8127,0
sales_3792,metacritic_8305,0
sales_4302,metacritic_9382,0
sales_4058,metacritic_7952,0
sales_5480,metacritic_17977,0
sales_602,metacritic_12741,0
sales_7439,metacritic_6532,0
sales_3809,metacritic_276,0
sales_239,metacritic_6416,0
sales_2051,metacritic_2582,0
sales_3067,metacritic_2006,0
sales_7342,metacritic_3322,0
sales_2258,metacritic_8897,0
sales_1563,metacritic_12124,0
sales_493,metacritic_11026,0
sales_1363,metacritic_11464,0
sales_6479,metacritic_14451,0
sales_7511,metacritic_10245,0
sales_2086,metacritic_14093,0
sales_3626,metacritic_19008,0
sales_491,metacritic_13278,0
sales_6141,metacritic_10061,0
sales_5376,metacritic_18163,0
sales_194,metacritic_168,0
sales_3190,metacritic_8129,0
sales_3496,metacritic_2437,0
sales_4530,metacritic_3142,0
sales_1400,metacritic_11371,0
sales_155,metacritic_294,0
sales_3721,metacritic_15567,0
sales_7114,metacritic_11222,0
sales_5165,metacritic_7317,0
sales_4414,metacritic_3510,0
sales_7655,metacritic_10967,0
sales_3937,metacritic_127,0
sales_5172,metacritic_5262,0
sales_4257,metacritic_18423,0
sales_6236,metacritic_17176,0
sales_113,metacritic_334,0
sales_2341,metacritic_9646,0
sales_110,metacritic_8479,0
sales_27,metacritic_1103,0
sales_795,metacritic_756,0
sales_1749,metacritic_14421,0
sales_2486,metacritic_8621,0
sales_440,metacritic_10105,0
sales_3775,metacritic_14027,0
sales_2897,metacritic_12760,0
sales_361,metacritic_7057,0
sales_4162,metacritic_6661,0
sales_7468,metacritic_15582,0
sales_477,metacritic_1687,0
sales_353,metacritic_140,0
sales_195,metacritic_653,0
sales_1215,metacritic_7628,0
sales_2415,metacritic_13225,0
sales_212,metacritic_299,0
sales_1247,metacritic_1509,0
sales_5789,metacritic_16269,0
sales_1727,metacritic_2910,0
sales_909,metacritic_7637,0
sales_5673,metacritic_9974,0
sales_4219,metacritic_13520,0
sales_1889,metacritic_6819,0
sales_3588,metacritic_16868,0
sales_2522,metacritic_3355,0
sales_7742,metacritic_5669,0
sales_5970,metacritic_16638,0
sales_2120,metacritic_11068,0
sales_493,metacritic_12060,0
sales_66,metacritic_4187,0
sales_1232,metacritic_3778,0
sales_5673,metacritic_18308,0
sales_2903,metacritic_9379,0
sales_2203,metacritic_7023,0
sales_1391,metacritic_16654,0
sales_376,metacritic_198,0
sales_4075,metacritic_1284,0
sales_2460,metacritic_3754,0
sales_1537,metacritic_20431,0
sales_4130,metacritic_8743,0
sales_5190,metacritic_18543,0
sales_1686,metacritic_5721,0
sales_440,metacritic_1874,0
sales_5755,metacritic_18690,0
sales_2038,metacritic_17822,0
sales_2257,metacritic_13361,0
sales_698,metacritic_4433,0
sales_2683,metacritic_18905,0
sales_1595,metacritic_2726,0
sales_4728,metacritic_17131,0
sales_1782,metacritic_13857,0
sales_763,metacritic_7952,0
sales_2128,metacritic_2303,0
sales_2984,metacritic_8510,0
sales_2998,metacritic_20210,0
sales_239,metacritic_4949,0
sales_961,metacritic_9169,0
sales_7240,metacritic_301,0
sales_670,metacritic_2749,0
sales_7097,metacritic_863,0
sales_7528,metacritic_2619,0
sales_6425,metacritic_9974,0
sales_4006,metacritic_3188,0
sales_1173,metacritic_6965,0
sales_2019,metacritic_13097,0
sales_1838,metacritic_1750,0
sales_522,metacritic_17500,0
sales_7288,metacritic_8672,0
sales_3692,metacritic_1726,0
sales_4478,metacritic_5719,0
sales_1365,metacritic_20442,0
sales_1048,metacritic_1334,0
sales_1586,metacritic_16723,0
sales_6268,metacritic_7748,0
sales_6426,metacritic_997,0
sales_3455,metacritic_14593,0
sales_2791,metacritic_7768,0
sales_2449,metacritic_4556,0
sales_3555,metacritic_17965,0
sales_563,metacritic_1660,0
sales_1389,metacritic_5278,0
sales_1053,metacritic_3178,0
sales_2641,metacritic_8666,0
sales_51,metacritic_20404,0
sales_2449,metacritic_3370,0
sales_7367,metacritic_11387,0
sales_1201,metacritic_7281,0
sales_6647,metacritic_20213,0
sales_523,metacritic_1252,0
sales_133,metacritic_1350,0
sales_3759,metacritic_16877,0
sales_6861,metacritic_8146,0
sales_7466,metacritic_1526,0
sales_7356,metacritic_11207,0
sales_6547,metacritic_871,0
sales_7236,metacritic_2924,0
sales_5038,metacritic_11682,0
sales_3362,metacritic_19388,0
sales_5823,metacritic_15273,0
sales_1402,metacritic_3355,0
sales_1591,metacritic_4592,0
sales_84,metacritic_74,0
sales_1012,metacritic_2564,0
sales_1209,metacritic_158,0
sales_502,metacritic_2849,0
sales_2809,metacritic_18756,0
sales_911,metacritic_6420,0
sales_3896,metacritic_14884,0
sales_5262,metacritic_17061,0
sales_1068,metacritic_7639,0
sales_1057,metacritic_13911,0
sales_6862,metacritic_4026,0
sales_596,metacritic_11192,0
sales_6978,metacritic_4605,0
sales_6036,metacritic_18026,0
sales_309,metacritic_2756,0
sales_7198,metacritic_3618,0
sales_1827,metacritic_2207,0
sales_3262,metacritic_10174,0
sales_308,metacritic_10520,0
sales_255,metacritic_13331,0
sales_480,metacritic_4818,0
sales_5501,metacritic_15080,0
sales_2510,metacritic_4384,0
sales_960,metacritic_362,0
sales_411,metacritic_1758,0
sales_2772,metacritic_10055,0
sales_616,metacritic_12010,0
sales_2210,metacritic_8297,0
sales_3790,metacritic_9682,0
sales_2440,metacritic_8062,0
sales_239,metacritic_3197,0
sales_3259,metacritic_2657,0
sales_241,metacritic_11363,0
sales_7089,metacritic_16353,0
sales_3968,metacritic_33,0
sales_771,metacritic_13432,0
sales_4060,metacritic_20123,0
sales_4537,metacritic_18681,0
sales_467,metacritic_6661,0
sales_6961,metacritic_4536,0
sales_7354,metacritic_10163,0
sales_2073,metacritic_17054,0
sales_947,metacritic_2458,0
sales_1690,metacritic_7050,0
sales_3793,metacritic_14275,0
sales_2189,metacritic_15739,0
sales_2280,metacritic_6772,0
sales_297,metacritic_3514,0
sales_4050,metacritic_10276,0
sales_2213,metacritic_11438,0
sales_228,metacritic_11703,0
sales_6195,metacritic_4727,0
sales_4904,metacritic_15831,0
sales_1313,metacritic_2975,0
sales_6426,metacritic_2050,0
sales_1823,metacritic_10042,0
sales_1641,metacritic_1449,0
sales_1507,metacritic_5816,0
sales_3215,metacritic_18336,0
sales_255,metacritic_4693,0
sales_187,metacritic_76,0
sales_5076,metacritic_18314,0
sales_2816,metacritic_9197,0
sales_394,metacritic_1965,0
sales_5741,metacritic_7037,0
sales_4598,metacritic_16374,0
sales_2986,metacritic_11720,0
sales_3099,metacritic_13919,0
sales_272,metacritic_6855,0
sales_1787,metacritic_8952,0
sales_1808,metacritic_152,0
sales_1926,metacritic_3592,0
sales_5210,metacritic_16376,0
