id_a,id_b,label
discogs_41860,mbrainz_9327,1
discogs_161924,mbrainz_27893,1
discogs_123395,mbrainz_21704,1
discogs_103459,mbrainz_19059,1
discogs_12611,mbrainz_2907,1
discogs_10329,mbrainz_2348,1
discogs_12592,mbrainz_2902,1
discogs_8610,mbrainz_1879,1
discogs_35477,mbrainz_7916,1
discogs_121599,mbrainz_21028,1
discogs_17316,mbrainz_4046,1
discogs_8866,mbrainz_1957,1
discogs_8146,mbrainz_1721,1
discogs_12337,mbrainz_2835,1
discogs_29377,mbrainz_6678,1
discogs_118650,mbrainz_13645,1
discogs_18875,mbrainz_4415,1
discogs_42238,mbrainz_7057,1
discogs_95440,mbrainz_12359,1
discogs_46352,mbrainz_4253,1
discogs_12612,mbrainz_2707,1
discogs_36802,mbrainz_8177,1
discogs_5850,mbrainz_1240,1
discogs_11907,mbrainz_2641,1
discogs_145421,mbrainz_25221,1
discogs_41254,mbrainz_9183,1
discogs_129306,mbrainz_22460,1
discogs_72675,mbrainz_15371,1
discogs_11986,mbrainz_2591,1
discogs_28378,mbrainz_6359,1
discogs_129260,mbrainz_6713,1
discogs_53166,mbrainz_11647,1
discogs_91030,mbrainz_17594,1
discogs_79952,mbrainz_16191,1
discogs_41778,mbrainz_9310,1
discogs_106826,mbrainz_19406,1
discogs_83053,mbrainz_16585,1
discogs_126024,mbrainz_22069,1
discogs_5302,mbrainz_1128,1
discogs_18378,mbrainz_4296,1
discogs_8132,mbrainz_1715,1
discogs_52864,mbrainz_11581,1
discogs_17434,mbrainz_4073,1
discogs_40736,mbrainz_9062,1
discogs_77067,mbrainz_15933,1
discogs_6296,mbrainz_1317,1
discogs_19411,mbrainz_4547,1
discogs_10674,mbrainz_2372,1
discogs_85320,mbrainz_16881,1
discogs_95255,mbrainz_18055,1
discogs_24929,mbrainz_3701,1
discogs_37290,mbrainz_8285,1
discogs_141431,mbrainz_24546,1
discogs_58563,mbrainz_12746,1
discogs_69191,mbrainz_14726,1
discogs_9523,mbrainz_2150,1
discogs_22859,mbrainz_5301,1
discogs_8336,mbrainz_1792,1
discogs_24211,mbrainz_5566,1
discogs_19561,mbrainz_4592,1
discogs_6421,mbrainz_284,1
discogs_60883,mbrainz_4361,1
discogs_121645,mbrainz_21428,1
discogs_37576,mbrainz_8345,1
discogs_34731,mbrainz_7736,1
discogs_73911,mbrainz_15586,1
discogs_17500,mbrainz_4091,1
discogs_31469,mbrainz_302,1
discogs_37256,mbrainz_8278,1
discogs_111970,mbrainz_19993,1
discogs_40562,mbrainz_9028,1
discogs_11782,mbrainz_2704,1
discogs_66623,mbrainz_14267,1
discogs_745,mbrainz_255,1
discogs_33142,mbrainz_7386,1
discogs_6744,mbrainz_1399,0
discogs_3141,mbrainz_691,0
discogs_31927,mbrainz_15889,0
discogs_80849,mbrainz_16260,0
discogs_168897,mbrainz_16285,0
discogs_104374,mbrainz_2667,0
discogs_55146,mbrainz_9144,0
discogs_60809,mbrainz_6562,0
discogs_4649,mbrainz_21257,0
discogs_19132,mbrainz_12226,0
discogs_114392,mbrainz_20366,0
discogs_145,mbrainz_65,0
discogs_51157,mbrainz_12091,0
discogs_196410,mbrainz_1062,0
discogs_8237,mbrainz_1762,0
discogs_137259,mbrainz_5511,0
discogs_30550,mbrainz_2200,0
discogs_179763,mbrainz_18664,0
discogs_172592,mbrainz_19687,0
discogs_186150,mbrainz_14726,0
discogs_9243,mbrainz_7264,0
discogs_109694,mbrainz_25191,0
discogs_64697,mbrainz_1483,0
discogs_31313,mbrainz_17829,0
discogs_103983,mbrainz_427,0
discogs_36600,mbrainz_5921,0
discogs_197818,mbrainz_31715,0
discogs_130922,mbrainz_11606,0
discogs_53380,mbrainz_2457,0
discogs_77693,mbrainz_61,0
discogs_74381,mbrainz_15790,0
discogs_47862,mbrainz_6150,0
discogs_167583,mbrainz_98,0
discogs_151848,mbrainz_32424,0
discogs_25521,mbrainz_5845,0
discogs_18663,mbrainz_65,0
discogs_16366,mbrainz_5776,0
discogs_30089,mbrainz_17077,0
discogs_145583,mbrainz_9406,0
discogs_71066,mbrainz_18388,0
discogs_175734,mbrainz_32672,0
discogs_157371,mbrainz_15139,0
discogs_9407,mbrainz_21265,0
discogs_18986,mbrainz_3075,0
discogs_73498,mbrainz_3774,0
discogs_134551,mbrainz_1739,0
discogs_84891,mbrainz_8151,0
discogs_115,mbrainz_5574,0
discogs_74446,mbrainz_1812,0
discogs_165987,mbrainz_2404,0
discogs_85030,mbrainz_3891,0
discogs_9649,mbrainz_12116,0
discogs_59802,mbrainz_11389,0
discogs_120534,mbrainz_6000,0
discogs_14449,mbrainz_13493,0
discogs_171795,mbrainz_1718,0
discogs_23943,mbrainz_5511,0
discogs_29382,mbrainz_22925,0
discogs_3444,mbrainz_10121,0
discogs_53175,mbrainz_2844,0
discogs_49021,mbrainz_20300,0
discogs_35628,mbrainz_10547,0
discogs_28502,mbrainz_3524,0
discogs_16465,mbrainz_16285,0
discogs_3431,mbrainz_28437,0
discogs_91134,mbrainz_3388,0
discogs_143304,mbrainz_19124,0
discogs_31505,mbrainz_8315,0
discogs_11120,mbrainz_2140,0
discogs_113171,mbrainz_19124,0
discogs_174311,mbrainz_26063,0
discogs_135668,mbrainz_1493,0
discogs_76217,mbrainz_24059,0
discogs_40775,mbrainz_8158,0
discogs_24976,mbrainz_5730,0
discogs_10244,mbrainz_19663,0
discogs_31505,mbrainz_2530,0
discogs_16174,mbrainz_25921,0
discogs_8059,mbrainz_10188,0
discogs_104,mbrainz_8886,0
discogs_68984,mbrainz_27790,0
discogs_135135,mbrainz_2368,0
discogs_36379,mbrainz_31892,0
discogs_181281,mbrainz_31032,0
discogs_54220,mbrainz_11308,0
discogs_165350,mbrainz_26807,0
discogs_11676,mbrainz_4197,0
discogs_40659,mbrainz_17001,0
discogs_134923,mbrainz_4617,0
discogs_176847,mbrainz_5923,0
discogs_12279,mbrainz_820,0
discogs_68271,mbrainz_14563,0
discogs_49716,mbrainz_17102,0
discogs_148627,mbrainz_29170,0
discogs_136625,mbrainz_15289,0
discogs_61967,mbrainz_2200,0
discogs_20579,mbrainz_16776,0
discogs_134452,mbrainz_5914,0
discogs_39006,mbrainz_14711,0
discogs_21752,mbrainz_20434,0
discogs_73269,mbrainz_1493,0
discogs_179517,mbrainz_19198,0
discogs_74380,mbrainz_9167,0
discogs_141415,mbrainz_23778,0
discogs_153117,mbrainz_20740,0
discogs_143967,mbrainz_31125,0
discogs_107226,mbrainz_3646,0
discogs_49392,mbrainz_2389,0
discogs_171766,mbrainz_3052,0
discogs_68290,mbrainz_1903,0
discogs_12249,mbrainz_21213,0
discogs_18023,mbrainz_3341,0
discogs_718,mbrainz_65,0
discogs_140988,mbrainz_24467,0
discogs_743,mbrainz_430,0
discogs_31455,mbrainz_833,0
discogs_187002,mbrainz_1499,0
discogs_147539,mbrainz_26137,0
discogs_22360,mbrainz_31208,0
discogs_197628,mbrainz_1511,0
discogs_41648,mbrainz_5250,0
discogs_157018,mbrainz_27177,0
discogs_128673,mbrainz_33634,0
discogs_39510,mbrainz_20534,0
discogs_61919,mbrainz_8534,0
discogs_71139,mbrainz_15067,0
discogs_121731,mbrainz_119,0
discogs_44751,mbrainz_17850,0
discogs_58461,mbrainz_12997,0
discogs_48653,mbrainz_18594,0
discogs_118697,mbrainz_12092,0
discogs_7353,mbrainz_9980,0
discogs_38430,mbrainz_25820,0
discogs_56056,mbrainz_1378,0
discogs_167921,mbrainz_15586,0
discogs_28824,mbrainz_13642,0
discogs_8977,mbrainz_18331,0
discogs_89060,mbrainz_1060,0
discogs_142793,mbrainz_297,0
discogs_180041,mbrainz_1766,0
discogs_31667,mbrainz_5896,0
discogs_146142,mbrainz_5631,0
discogs_10629,mbrainz_19124,0
discogs_117644,mbrainz_29935,0
discogs_68129,mbrainz_5415,0
discogs_24280,mbrainz_5584,0
discogs_27860,mbrainz_573,0
discogs_24399,mbrainz_1826,0
discogs_10032,mbrainz_12079,0
discogs_157747,mbrainz_1160,0
discogs_174536,mbrainz_10944,0
discogs_734,mbrainz_32195,0
discogs_2539,mbrainz_284,0
discogs_73672,mbrainz_40,0
discogs_14956,mbrainz_20378,0
discogs_38786,mbrainz_2082,0
discogs_5850,mbrainz_1241,0
discogs_50164,mbrainz_17212,0
discogs_25365,mbrainz_29214,0
discogs_38430,mbrainz_13252,0
discogs_16093,mbrainz_3746,0
discogs_23858,mbrainz_5482,0
discogs_66219,mbrainz_8738,0
discogs_41823,mbrainz_143,0
discogs_84243,mbrainz_1238,0
discogs_140990,mbrainz_24467,0
discogs_178451,mbrainz_13106,0
discogs_182692,mbrainz_8227,0
discogs_18298,mbrainz_26063,0
discogs_7448,mbrainz_3388,0
discogs_54523,mbrainz_6188,0
discogs_77295,mbrainz_21325,0
discogs_38786,mbrainz_14111,0
discogs_44193,mbrainz_7432,0
discogs_32513,mbrainz_11777,0
discogs_7512,mbrainz_1676,0
discogs_63264,mbrainz_2511,0
discogs_93837,mbrainz_20354,0
discogs_88634,mbrainz_20678,0
discogs_180913,mbrainz_2667,0
discogs_112558,mbrainz_5091,0
discogs_49037,mbrainz_23388,0
discogs_101312,mbrainz_4616,0
discogs_138536,mbrainz_2116,0
discogs_157872,mbrainz_23986,0
discogs_5700,mbrainz_1220,0
discogs_48484,mbrainz_10596,0
discogs_20115,mbrainz_2422,0
discogs_14558,mbrainz_511,0
discogs_58810,mbrainz_13623,0
discogs_170766,mbrainz_8104,0
discogs_167688,mbrainz_24833,0
discogs_85965,mbrainz_16168,0
discogs_39621,mbrainz_9620,0
discogs_4381,mbrainz_227,0
discogs_16686,mbrainz_3933,0
discogs_68648,mbrainz_2025,0
discogs_14943,mbrainz_3466,0
discogs_41489,mbrainz_1215,0
discogs_65378,mbrainz_1002,0
discogs_3453,mbrainz_5188,0
discogs_84520,mbrainz_3823,0
discogs_70370,mbrainz_13210,0
discogs_106076,mbrainz_1070,0
discogs_147539,mbrainz_26985,0
discogs_120272,mbrainz_8515,0
discogs_23583,mbrainz_15867,0
discogs_118532,mbrainz_1834,0
discogs_11138,mbrainz_4595,0
discogs_56911,mbrainz_3466,0
discogs_81946,mbrainz_16420,0
discogs_9222,mbrainz_7404,0
discogs_24596,mbrainz_11940,0
discogs_110806,mbrainz_1082,0
discogs_28485,mbrainz_10331,0
discogs_10715,mbrainz_2449,0
discogs_78395,mbrainz_20579,0
discogs_129807,mbrainz_15000,0
discogs_472,mbrainz_1109,0
discogs_196410,mbrainz_3374,0
discogs_11085,mbrainz_1135,0
discogs_74273,mbrainz_3052,0
discogs_57010,mbrainz_11002,0
discogs_6333,mbrainz_7168,0
discogs_45839,mbrainz_12753,0
discogs_167510,mbrainz_6246,0
discogs_9570,mbrainz_180,0
discogs_40863,mbrainz_22231,0
discogs_81760,mbrainz_5250,0
discogs_179974,mbrainz_19993,0
discogs_181152,mbrainz_1233,0
discogs_165185,mbrainz_15514,0
discogs_165985,mbrainz_6678,0
discogs_174884,mbrainz_30023,0
discogs_161731,mbrainz_6045,0
discogs_37592,mbrainz_4063,0
discogs_20479,mbrainz_6188,0
discogs_10128,mbrainz_1873,0
discogs_42230,mbrainz_14427,0
discogs_68661,mbrainz_17926,0
discogs_106017,mbrainz_9144,0
discogs_176018,mbrainz_30429,0
discogs_79018,mbrainz_32791,0
discogs_56827,mbrainz_2433,0
discogs_79956,mbrainz_153,0
discogs_20115,mbrainz_10999,0
discogs_189,mbrainz_27090,0
discogs_26343,mbrainz_25400,0
discogs_193367,mbrainz_835,0
discogs_102146,mbrainz_26807,0
discogs_12248,mbrainz_233,0
discogs_14923,mbrainz_28953,0
discogs_8483,mbrainz_14267,0
discogs_9243,mbrainz_2052,0
discogs_102006,mbrainz_3095,0
discogs_16199,mbrainz_23606,0
discogs_41061,mbrainz_1680,0
discogs_177082,mbrainz_1493,0
discogs_84254,mbrainz_9051,0
discogs_16461,mbrainz_122,0
discogs_192091,mbrainz_2398,0
discogs_190645,mbrainz_742,0
discogs_128589,mbrainz_26807,0
discogs_158438,mbrainz_18544,0
discogs_151078,mbrainz_3517,0
discogs_58461,mbrainz_28566,0
discogs_275,mbrainz_31847,0
discogs_115569,mbrainz_26097,0
discogs_51215,mbrainz_5415,0
discogs_95673,mbrainz_7472,0
discogs_23371,mbrainz_22231,0
discogs_118392,mbrainz_21876,0
discogs_10378,mbrainz_1689,0
discogs_63042,mbrainz_539,0
discogs_121709,mbrainz_13138,0
discogs_34004,mbrainz_25400,0
discogs_33946,mbrainz_8657,0
discogs_11480,mbrainz_2536,0
discogs_111862,mbrainz_4204,0
discogs_57160,mbrainz_7490,0
discogs_37199,mbrainz_8270,0
discogs_138406,mbrainz_7812,0
discogs_38430,mbrainz_8555,0
discogs_112711,mbrainz_9990,0
discogs_55486,mbrainz_1186,0
discogs_165072,mbrainz_10115,0
discogs_56056,mbrainz_2997,0
discogs_92502,mbrainz_295,0
discogs_11085,mbrainz_6026,0
discogs_54789,mbrainz_11961,0
discogs_138223,mbrainz_19832,0
discogs_7448,mbrainz_5479,0
discogs_18909,mbrainz_2398,0
discogs_6112,mbrainz_2581,0
discogs_41199,mbrainz_2549,0
discogs_20487,mbrainz_9159,0
discogs_104801,mbrainz_8699,0
discogs_105809,mbrainz_18984,0
discogs_158403,mbrainz_23213,0
discogs_114765,mbrainz_11606,0
discogs_95636,mbrainz_31744,0
discogs_61851,mbrainz_4877,0
discogs_2609,mbrainz_595,0
discogs_56198,mbrainz_4392,0
discogs_196698,mbrainz_13911,0
discogs_34546,mbrainz_5751,0
discogs_9665,mbrainz_835,0
discogs_185882,mbrainz_13594,0
discogs_23227,mbrainz_5364,0
discogs_112022,mbrainz_42,0
discogs_191251,mbrainz_2674,0
discogs_21257,mbrainz_11847,0
discogs_84520,mbrainz_8866,0
discogs_70930,mbrainz_302,0
discogs_76909,mbrainz_32,0
discogs_152772,mbrainz_15891,0
discogs_191675,mbrainz_429,0
discogs_114622,mbrainz_31847,0
discogs_117290,mbrainz_28340,0
discogs_3685,mbrainz_10450,0
discogs_34731,mbrainz_1062,0
discogs_9570,mbrainz_179,0
discogs_3007,mbrainz_2675,0
discogs_58927,mbrainz_1912,0
discogs_11480,mbrainz_3762,0
discogs_2644,mbrainz_6068,0
discogs_13655,mbrainz_3145,0
discogs_1634,mbrainz_429,0
discogs_32721,mbrainz_7298,0
discogs_148224,mbrainz_24470,0
discogs_29045,mbrainz_14852,0
discogs_43363,mbrainz_6065,0
discogs_46836,mbrainz_1164,0
discogs_179660,mbrainz_13594,0
discogs_8974,mbrainz_13760,0
discogs_18909,mbrainz_1718,0
discogs_41648,mbrainz_1766,0
discogs_46329,mbrainz_19268,0
discogs_178587,mbrainz_14150,0
discogs_18738,mbrainz_29816,0
discogs_33437,mbrainz_2808,0
discogs_129285,mbrainz_65,0
discogs_49812,mbrainz_9620,0
discogs_87120,mbrainz_2200,0
discogs_56792,mbrainz_1834,0
discogs_116024,mbrainz_4877,0
discogs_45554,mbrainz_5050,0
discogs_106826,mbrainz_19406,0
discogs_26684,mbrainz_6122,0
discogs_30755,mbrainz_6942,0
